case,event,z_1
395,al,0.73035478
395,p,0.73035478
395,o,0.73035478
395,w,0.73035478
395,k,0.73035478
395,z,0.73035478
395,ai,0.73035478
395,ad,0.73035478
395,al,0.73035478
395,z,0.73035478
395,n,0.73035478
395,d,0.73035478
395,c,0.73035478
396,f,0.054793543
396,a,0.054793543
396,aj,0.054793543
396,s,0.054793543
396,h,0.054793543
396,ai,0.054793543
396,s,0.054793543
396,i,0.054793543
396,am,0.054793543
396,ac,0.054793543
396,q,0.054793543
396,aa,0.054793543
396,p,0.054793543
396,ab,0.054793543
396,al,0.054793543
396,o,0.054793543
396,w,0.054793543
396,z,0.054793543
396,k,0.054793543
396,ad,0.054793543
396,al,0.054793543
396,ai,0.054793543
396,z,0.054793543
396,n,0.054793543
396,d,0.054793543
396,c,0.054793543
397,ak,0.7345834809999999
397,a,0.7345834809999999
397,ah,0.7345834809999999
397,w,0.7345834809999999
397,s,0.7345834809999999
397,h,0.7345834809999999
397,d,0.7345834809999999
397,aa,0.7345834809999999
397,am,0.7345834809999999
397,ai,0.7345834809999999
397,s,0.7345834809999999
397,q,0.7345834809999999
397,ab,0.7345834809999999
397,aj,0.7345834809999999
397,al,0.7345834809999999
397,p,0.7345834809999999
397,ac,0.7345834809999999
397,o,0.7345834809999999
397,w,0.7345834809999999
397,k,0.7345834809999999
397,z,0.7345834809999999
397,ad,0.7345834809999999
397,al,0.7345834809999999
397,ai,0.7345834809999999
397,d,0.7345834809999999
397,n,0.7345834809999999
397,z,0.7345834809999999
397,c,0.7345834809999999
398,q,0.697065778
398,j,0.697065778
398,ak,0.697065778
398,h,0.697065778
398,ai,0.697065778
398,ah,0.697065778
398,w,0.697065778
398,s,0.697065778
398,d,0.697065778
398,aj,0.697065778
398,ac,0.697065778
398,am,0.697065778
398,s,0.697065778
398,aa,0.697065778
398,q,0.697065778
398,al,0.697065778
398,ab,0.697065778
398,p,0.697065778
398,o,0.697065778
398,w,0.697065778
398,z,0.697065778
398,k,0.697065778
398,ad,0.697065778
398,al,0.697065778
398,ai,0.697065778
398,n,0.697065778
398,d,0.697065778
398,z,0.697065778
398,c,0.697065778
399,f,0.209550664
399,q,0.209550664
399,j,0.209550664
399,aj,0.209550664
399,am,0.209550664
399,s,0.209550664
399,h,0.209550664
399,s,0.209550664
399,aj,0.209550664
399,aa,0.209550664
399,ai,0.209550664
399,ac,0.209550664
399,q,0.209550664
399,ab,0.209550664
399,p,0.209550664
399,al,0.209550664
399,o,0.209550664
399,w,0.209550664
399,z,0.209550664
399,k,0.209550664
399,ad,0.209550664
399,ai,0.209550664
399,al,0.209550664
399,z,0.209550664
399,d,0.209550664
399,n,0.209550664
399,c,0.209550664
400,a,0.793709737
400,ak,0.793709737
400,s,0.793709737
400,w,0.793709737
400,ah,0.793709737
400,h,0.793709737
400,ai,0.793709737
400,aa,0.793709737
400,d,0.793709737
400,ac,0.793709737
400,ab,0.793709737
400,am,0.793709737
400,s,0.793709737
400,aj,0.793709737
400,q,0.793709737
400,p,0.793709737
400,al,0.793709737
400,o,0.793709737
400,w,0.793709737
400,k,0.793709737
400,z,0.793709737
400,ai,0.793709737
400,ad,0.793709737
400,al,0.793709737
400,d,0.793709737
400,z,0.793709737
400,n,0.793709737
400,c,0.793709737
401,a,0.677101808
401,s,0.677101808
401,aa,0.677101808
401,h,0.677101808
401,ai,0.677101808
401,ak,0.677101808
401,ab,0.677101808
401,w,0.677101808
401,ac,0.677101808
401,ah,0.677101808
401,d,0.677101808
401,s,0.677101808
401,aj,0.677101808
401,am,0.677101808
401,q,0.677101808
401,p,0.677101808
401,al,0.677101808
401,o,0.677101808
401,w,0.677101808
401,z,0.677101808
401,k,0.677101808
401,ai,0.677101808
401,ad,0.677101808
401,al,0.677101808
401,d,0.677101808
401,z,0.677101808
401,n,0.677101808
401,c,0.677101808
402,q,0.941533988
402,j,0.941533988
402,ak,0.941533988
402,h,0.941533988
402,n,0.941533988
402,w,0.941533988
402,s,0.941533988
402,ai,0.941533988
402,ac,0.941533988
402,d,0.941533988
402,am,0.941533988
402,aa,0.941533988
402,ab,0.941533988
402,s,0.941533988
402,q,0.941533988
402,g,0.941533988
402,al,0.941533988
402,p,0.941533988
402,o,0.941533988
402,w,0.941533988
402,z,0.941533988
402,k,0.941533988
402,ad,0.941533988
402,ai,0.941533988
402,al,0.941533988
402,n,0.941533988
402,z,0.941533988
402,d,0.941533988
402,c,0.941533988
403,a,0.625082775
403,s,0.625082775
403,h,0.625082775
403,ai,0.625082775
403,ak,0.625082775
403,aa,0.625082775
403,w,0.625082775
403,ah,0.625082775
403,ac,0.625082775
403,ab,0.625082775
403,d,0.625082775
403,s,0.625082775
403,aj,0.625082775
403,am,0.625082775
403,q,0.625082775
403,p,0.625082775
403,al,0.625082775
403,o,0.625082775
403,w,0.625082775
403,k,0.625082775
403,z,0.625082775
403,ad,0.625082775
403,al,0.625082775
403,ai,0.625082775
403,z,0.625082775
403,n,0.625082775
403,d,0.625082775
403,c,0.625082775
404,f,0.273498178
404,j,0.273498178
404,aj,0.273498178
404,aj,0.273498178
404,q,0.273498178
404,am,0.273498178
404,h,0.273498178
404,s,0.273498178
404,s,0.273498178
404,aa,0.273498178
404,ai,0.273498178
404,ac,0.273498178
404,q,0.273498178
404,ab,0.273498178
404,al,0.273498178
404,p,0.273498178
404,o,0.273498178
404,w,0.273498178
404,k,0.273498178
404,z,0.273498178
404,ai,0.273498178
404,ad,0.273498178
404,al,0.273498178
404,d,0.273498178
404,z,0.273498178
404,n,0.273498178
404,c,0.273498178
405,q,0.8496315959999999
405,j,0.8496315959999999
405,ak,0.8496315959999999
405,w,0.8496315959999999
405,h,0.8496315959999999
405,c,0.8496315959999999
405,ai,0.8496315959999999
405,s,0.8496315959999999
405,at,0.8496315959999999
405,aa,0.8496315959999999
405,d,0.8496315959999999
405,s,0.8496315959999999
405,ac,0.8496315959999999
405,ab,0.8496315959999999
405,i,0.8496315959999999
405,am,0.8496315959999999
405,q,0.8496315959999999
405,p,0.8496315959999999
405,al,0.8496315959999999
405,o,0.8496315959999999
405,w,0.8496315959999999
405,z,0.8496315959999999
405,k,0.8496315959999999
405,ai,0.8496315959999999
405,ad,0.8496315959999999
405,al,0.8496315959999999
405,z,0.8496315959999999
405,d,0.8496315959999999
405,n,0.8496315959999999
405,c,0.8496315959999999
406,f,0.064767592
406,a,0.064767592
406,aj,0.064767592
406,s,0.064767592
406,am,0.064767592
406,h,0.064767592
406,aj,0.064767592
406,s,0.064767592
406,ai,0.064767592
406,aa,0.064767592
406,ab,0.064767592
406,q,0.064767592
406,ac,0.064767592
406,al,0.064767592
406,p,0.064767592
406,o,0.064767592
406,w,0.064767592
406,z,0.064767592
406,k,0.064767592
406,ai,0.064767592
406,ad,0.064767592
406,al,0.064767592
406,z,0.064767592
406,n,0.064767592
406,d,0.064767592
406,c,0.064767592
408,q,0.6818391229999999
408,j,0.6818391229999999
408,h,0.6818391229999999
408,s,0.6818391229999999
408,ak,0.6818391229999999
408,w,0.6818391229999999
408,ai,0.6818391229999999
408,d,0.6818391229999999
408,aa,0.6818391229999999
408,ah,0.6818391229999999
408,am,0.6818391229999999
408,s,0.6818391229999999
408,ac,0.6818391229999999
408,ab,0.6818391229999999
408,aj,0.6818391229999999
408,q,0.6818391229999999
408,p,0.6818391229999999
408,al,0.6818391229999999
408,o,0.6818391229999999
408,w,0.6818391229999999
408,z,0.6818391229999999
408,k,0.6818391229999999
408,ai,0.6818391229999999
408,ad,0.6818391229999999
408,al,0.6818391229999999
408,z,0.6818391229999999
408,d,0.6818391229999999
408,n,0.6818391229999999
408,c,0.6818391229999999
409,aj,0.12265099
409,j,0.12265099
409,f,0.12265099
409,am,0.12265099
409,s,0.12265099
409,q,0.12265099
409,h,0.12265099
409,ai,0.12265099
409,q,0.12265099
409,aj,0.12265099
409,p,0.12265099
409,ac,0.12265099
409,s,0.12265099
409,al,0.12265099
409,o,0.12265099
409,aa,0.12265099
409,w,0.12265099
409,ab,0.12265099
409,z,0.12265099
409,k,0.12265099
409,ai,0.12265099
409,ad,0.12265099
409,al,0.12265099
409,d,0.12265099
409,n,0.12265099
409,z,0.12265099
409,c,0.12265099
411,ak,0.646475576
411,a,0.646475576
411,ah,0.646475576
411,s,0.646475576
411,w,0.646475576
411,h,0.646475576
411,aa,0.646475576
411,d,0.646475576
411,s,0.646475576
411,ai,0.646475576
411,aj,0.646475576
411,am,0.646475576
411,ab,0.646475576
411,ac,0.646475576
411,q,0.646475576
411,p,0.646475576
411,al,0.646475576
411,o,0.646475576
411,w,0.646475576
411,z,0.646475576
411,k,0.646475576
411,ai,0.646475576
411,ad,0.646475576
411,al,0.646475576
411,z,0.646475576
411,d,0.646475576
411,n,0.646475576
411,c,0.646475576
412,q,0.698694832
412,ak,0.698694832
412,w,0.698694832
412,j,0.698694832
412,ah,0.698694832
412,d,0.698694832
412,h,0.698694832
412,ai,0.698694832
412,s,0.698694832
412,aj,0.698694832
412,am,0.698694832
412,aa,0.698694832
412,s,0.698694832
412,ac,0.698694832
412,q,0.698694832
412,ab,0.698694832
412,p,0.698694832
412,al,0.698694832
412,o,0.698694832
412,w,0.698694832
412,z,0.698694832
412,k,0.698694832
412,ad,0.698694832
412,al,0.698694832
412,ai,0.698694832
412,n,0.698694832
412,z,0.698694832
412,d,0.698694832
412,c,0.698694832
413,q,0.8673449320000001
413,ak,0.8673449320000001
413,w,0.8673449320000001
413,n,0.8673449320000001
413,j,0.8673449320000001
413,d,0.8673449320000001
413,s,0.8673449320000001
413,s,0.8673449320000001
413,h,0.8673449320000001
413,ai,0.8673449320000001
413,am,0.8673449320000001
413,q,0.8673449320000001
413,p,0.8673449320000001
413,aa,0.8673449320000001
413,g,0.8673449320000001
413,ac,0.8673449320000001
413,ab,0.8673449320000001
413,al,0.8673449320000001
413,o,0.8673449320000001
413,w,0.8673449320000001
413,k,0.8673449320000001
413,z,0.8673449320000001
413,ai,0.8673449320000001
413,ad,0.8673449320000001
413,al,0.8673449320000001
413,z,0.8673449320000001
413,d,0.8673449320000001
413,n,0.8673449320000001
413,c,0.8673449320000001
415,j,0.953741955
415,q,0.953741955
415,ak,0.953741955
415,n,0.953741955
415,s,0.953741955
415,w,0.953741955
415,h,0.953741955
415,aa,0.953741955
415,ai,0.953741955
415,d,0.953741955
415,ac,0.953741955
415,g,0.953741955
415,ab,0.953741955
415,s,0.953741955
415,am,0.953741955
415,q,0.953741955
415,p,0.953741955
415,al,0.953741955
415,o,0.953741955
415,w,0.953741955
415,k,0.953741955
415,z,0.953741955
415,ai,0.953741955
415,ad,0.953741955
415,al,0.953741955
415,d,0.953741955
415,z,0.953741955
415,n,0.953741955
415,c,0.953741955
416,ak,0.560872654
416,w,0.560872654
416,a,0.560872654
416,h,0.560872654
416,ah,0.560872654
416,s,0.560872654
416,d,0.560872654
416,aj,0.560872654
416,ac,0.560872654
416,aa,0.560872654
416,ai,0.560872654
416,af,0.560872654
416,ac,0.560872654
416,ab,0.560872654
416,z,0.560872654
416,k,0.560872654
416,ai,0.560872654
416,ai,0.560872654
416,d,0.560872654
416,z,0.560872654
416,n,0.560872654
416,c,0.560872654
417,aj,0.264892508
417,f,0.264892508
417,am,0.264892508
417,i,0.264892508
417,q,0.264892508
417,s,0.264892508
417,j,0.264892508
417,h,0.264892508
417,q,0.264892508
417,ai,0.264892508
417,s,0.264892508
417,al,0.264892508
417,ac,0.264892508
417,aa,0.264892508
417,p,0.264892508
417,ab,0.264892508
417,o,0.264892508
417,w,0.264892508
417,z,0.264892508
417,k,0.264892508
417,ai,0.264892508
417,ad,0.264892508
417,al,0.264892508
417,d,0.264892508
417,n,0.264892508
417,z,0.264892508
417,c,0.264892508
418,q,0.477956518
418,ak,0.477956518
418,w,0.477956518
418,d,0.477956518
418,j,0.477956518
418,h,0.477956518
418,ai,0.477956518
418,s,0.477956518
418,ah,0.477956518
418,ac,0.477956518
418,am,0.477956518
418,ac,0.477956518
418,aj,0.477956518
418,q,0.477956518
418,aa,0.477956518
418,ab,0.477956518
418,k,0.477956518
418,z,0.477956518
418,ai,0.477956518
418,y,0.477956518
418,n,0.477956518
418,z,0.477956518
418,d,0.477956518
418,n,0.477956518
418,c,0.477956518
419,a,0.13500326599999998
419,aj,0.13500326599999998
419,h,0.13500326599999998
419,s,0.13500326599999998
419,f,0.13500326599999998
419,am,0.13500326599999998
419,g,0.13500326599999998
419,ai,0.13500326599999998
419,s,0.13500326599999998
419,aa,0.13500326599999998
419,ac,0.13500326599999998
419,ab,0.13500326599999998
419,q,0.13500326599999998
419,al,0.13500326599999998
419,p,0.13500326599999998
419,o,0.13500326599999998
419,w,0.13500326599999998
419,z,0.13500326599999998
419,k,0.13500326599999998
419,ad,0.13500326599999998
419,al,0.13500326599999998
419,ai,0.13500326599999998
419,z,0.13500326599999998
419,n,0.13500326599999998
419,d,0.13500326599999998
419,c,0.13500326599999998
422,j,0.53886596
422,q,0.53886596
422,ak,0.53886596
422,w,0.53886596
422,d,0.53886596
422,s,0.53886596
422,h,0.53886596
422,ah,0.53886596
422,aa,0.53886596
422,ab,0.53886596
422,ai,0.53886596
422,ac,0.53886596
422,am,0.53886596
422,aj,0.53886596
422,ac,0.53886596
422,q,0.53886596
422,k,0.53886596
422,z,0.53886596
422,ai,0.53886596
422,y,0.53886596
422,n,0.53886596
422,n,0.53886596
422,z,0.53886596
422,d,0.53886596
422,c,0.53886596
425,a,0.549213311
425,h,0.549213311
425,ak,0.549213311
425,w,0.549213311
425,ai,0.549213311
425,s,0.549213311
425,ah,0.549213311
425,d,0.549213311
425,aj,0.549213311
425,ac,0.549213311
425,ac,0.549213311
425,af,0.549213311
425,k,0.549213311
425,aa,0.549213311
425,z,0.549213311
425,ai,0.549213311
425,ab,0.549213311
425,ai,0.549213311
425,d,0.549213311
425,n,0.549213311
425,z,0.549213311
425,c,0.549213311
426,ak,0.999488975
426,q,0.999488975
426,n,0.999488975
426,w,0.999488975
426,j,0.999488975
426,s,0.999488975
426,d,0.999488975
426,am,0.999488975
426,h,0.999488975
426,aa,0.999488975
426,ab,0.999488975
426,ai,0.999488975
426,g,0.999488975
426,s,0.999488975
426,q,0.999488975
426,al,0.999488975
426,ac,0.999488975
426,p,0.999488975
426,o,0.999488975
426,w,0.999488975
426,k,0.999488975
426,z,0.999488975
426,ad,0.999488975
426,al,0.999488975
426,ai,0.999488975
426,d,0.999488975
426,n,0.999488975
426,z,0.999488975
426,c,0.999488975
427,q,0.508869737
427,j,0.508869737
427,h,0.508869737
427,ak,0.508869737
427,ah,0.508869737
427,s,0.508869737
427,w,0.508869737
427,d,0.508869737
427,am,0.508869737
427,q,0.508869737
427,ai,0.508869737
427,ac,0.508869737
427,aa,0.508869737
427,z,0.508869737
427,aj,0.508869737
427,ac,0.508869737
427,k,0.508869737
427,ab,0.508869737
427,ai,0.508869737
427,ai,0.508869737
427,n,0.508869737
427,d,0.508869737
427,z,0.508869737
427,c,0.508869737
428,ak,0.8204118890000001
428,w,0.8204118890000001
428,ah,0.8204118890000001
428,d,0.8204118890000001
428,q,0.8204118890000001
428,j,0.8204118890000001
428,s,0.8204118890000001
428,am,0.8204118890000001
428,aj,0.8204118890000001
428,q,0.8204118890000001
428,p,0.8204118890000001
428,h,0.8204118890000001
428,s,0.8204118890000001
428,al,0.8204118890000001
428,aa,0.8204118890000001
428,o,0.8204118890000001
428,ai,0.8204118890000001
428,ab,0.8204118890000001
428,w,0.8204118890000001
428,ac,0.8204118890000001
428,k,0.8204118890000001
428,z,0.8204118890000001
428,ad,0.8204118890000001
428,al,0.8204118890000001
428,ai,0.8204118890000001
428,d,0.8204118890000001
428,n,0.8204118890000001
428,z,0.8204118890000001
428,c,0.8204118890000001
431,a,0.808080445
431,h,0.808080445
431,s,0.808080445
431,ai,0.808080445
431,ak,0.808080445
431,aa,0.808080445
431,ab,0.808080445
431,ah,0.808080445
431,ac,0.808080445
431,w,0.808080445
431,d,0.808080445
431,s,0.808080445
431,aj,0.808080445
431,am,0.808080445
431,q,0.808080445
431,al,0.808080445
431,p,0.808080445
431,o,0.808080445
431,w,0.808080445
431,k,0.808080445
431,z,0.808080445
431,ai,0.808080445
431,ad,0.808080445
431,al,0.808080445
431,d,0.808080445
431,n,0.808080445
431,z,0.808080445
431,c,0.808080445
432,j,0.79589422
432,ak,0.79589422
432,ah,0.79589422
432,q,0.79589422
432,w,0.79589422
432,h,0.79589422
432,d,0.79589422
432,s,0.79589422
432,am,0.79589422
432,aj,0.79589422
432,aa,0.79589422
432,ai,0.79589422
432,ac,0.79589422
432,s,0.79589422
432,ab,0.79589422
432,q,0.79589422
432,al,0.79589422
432,p,0.79589422
432,o,0.79589422
432,w,0.79589422
432,z,0.79589422
432,k,0.79589422
432,ad,0.79589422
432,al,0.79589422
432,ai,0.79589422
432,z,0.79589422
432,n,0.79589422
432,d,0.79589422
432,c,0.79589422
433,ak,0.7981930359999999
433,ah,0.7981930359999999
433,a,0.7981930359999999
433,w,0.7981930359999999
433,s,0.7981930359999999
433,aa,0.7981930359999999
433,d,0.7981930359999999
433,am,0.7981930359999999
433,ab,0.7981930359999999
433,h,0.7981930359999999
433,ai,0.7981930359999999
433,s,0.7981930359999999
433,ac,0.7981930359999999
433,aj,0.7981930359999999
433,q,0.7981930359999999
433,al,0.7981930359999999
433,p,0.7981930359999999
433,o,0.7981930359999999
433,w,0.7981930359999999
433,k,0.7981930359999999
433,z,0.7981930359999999
433,ai,0.7981930359999999
433,ad,0.7981930359999999
433,al,0.7981930359999999
433,z,0.7981930359999999
433,d,0.7981930359999999
433,n,0.7981930359999999
433,c,0.7981930359999999
434,q,0.329053926
434,f,0.329053926
434,aj,0.329053926
434,s,0.329053926
434,j,0.329053926
434,h,0.329053926
434,am,0.329053926
434,s,0.329053926
434,g,0.329053926
434,ai,0.329053926
434,q,0.329053926
434,ac,0.329053926
434,aa,0.329053926
434,al,0.329053926
434,p,0.329053926
434,ab,0.329053926
434,o,0.329053926
434,w,0.329053926
434,k,0.329053926
434,z,0.329053926
434,ad,0.329053926
434,ai,0.329053926
434,al,0.329053926
434,d,0.329053926
434,z,0.329053926
434,n,0.329053926
434,c,0.329053926
435,a,0.9764315999999998
435,s,0.9764315999999998
435,h,0.9764315999999998
435,ak,0.9764315999999998
435,ai,0.9764315999999998
435,n,0.9764315999999998
435,ac,0.9764315999999998
435,w,0.9764315999999998
435,aa,0.9764315999999998
435,d,0.9764315999999998
435,s,0.9764315999999998
435,ab,0.9764315999999998
435,am,0.9764315999999998
435,q,0.9764315999999998
435,g,0.9764315999999998
435,al,0.9764315999999998
435,p,0.9764315999999998
435,o,0.9764315999999998
435,w,0.9764315999999998
435,k,0.9764315999999998
435,z,0.9764315999999998
435,ai,0.9764315999999998
435,ad,0.9764315999999998
435,al,0.9764315999999998
435,z,0.9764315999999998
435,d,0.9764315999999998
435,n,0.9764315999999998
435,c,0.9764315999999998
436,j,0.084834538
436,aj,0.084834538
436,f,0.084834538
436,aj,0.084834538
436,s,0.084834538
436,q,0.084834538
436,h,0.084834538
436,ai,0.084834538
436,ac,0.084834538
436,am,0.084834538
436,s,0.084834538
436,q,0.084834538
436,aa,0.084834538
436,al,0.084834538
436,p,0.084834538
436,ab,0.084834538
436,o,0.084834538
436,w,0.084834538
436,k,0.084834538
436,z,0.084834538
436,ad,0.084834538
436,ai,0.084834538
436,al,0.084834538
436,z,0.084834538
436,n,0.084834538
436,d,0.084834538
436,c,0.084834538
437,q,0.022195708999999997
437,f,0.022195708999999997
437,aj,0.022195708999999997
437,am,0.022195708999999997
437,s,0.022195708999999997
437,q,0.022195708999999997
437,j,0.022195708999999997
437,al,0.022195708999999997
437,i,0.022195708999999997
437,s,0.022195708999999997
437,p,0.022195708999999997
437,h,0.022195708999999997
437,o,0.022195708999999997
437,ai,0.022195708999999997
437,aa,0.022195708999999997
437,ab,0.022195708999999997
437,w,0.022195708999999997
437,z,0.022195708999999997
437,ac,0.022195708999999997
437,k,0.022195708999999997
437,ai,0.022195708999999997
437,ad,0.022195708999999997
437,al,0.022195708999999997
437,n,0.022195708999999997
437,d,0.022195708999999997
437,z,0.022195708999999997
437,c,0.022195708999999997
438,q,0.29960099100000004
438,aj,0.29960099100000004
438,j,0.29960099100000004
438,f,0.29960099100000004
438,i,0.29960099100000004
438,s,0.29960099100000004
438,h,0.29960099100000004
438,am,0.29960099100000004
438,s,0.29960099100000004
438,ai,0.29960099100000004
438,q,0.29960099100000004
438,aa,0.29960099100000004
438,ac,0.29960099100000004
438,p,0.29960099100000004
438,al,0.29960099100000004
438,o,0.29960099100000004
438,ab,0.29960099100000004
438,w,0.29960099100000004
438,z,0.29960099100000004
438,k,0.29960099100000004
438,ad,0.29960099100000004
438,ai,0.29960099100000004
438,al,0.29960099100000004
438,d,0.29960099100000004
438,n,0.29960099100000004
438,z,0.29960099100000004
438,c,0.29960099100000004
439,a,0.674204757
439,ak,0.674204757
439,ah,0.674204757
439,s,0.674204757
439,w,0.674204757
439,h,0.674204757
439,d,0.674204757
439,am,0.674204757
439,s,0.674204757
439,aa,0.674204757
439,ai,0.674204757
439,ab,0.674204757
439,ac,0.674204757
439,aj,0.674204757
439,q,0.674204757
439,p,0.674204757
439,al,0.674204757
439,o,0.674204757
439,w,0.674204757
439,z,0.674204757
439,k,0.674204757
439,ad,0.674204757
439,ai,0.674204757
439,al,0.674204757
439,n,0.674204757
439,z,0.674204757
439,d,0.674204757
439,c,0.674204757
440,a,0.8104571309999999
440,h,0.8104571309999999
440,ak,0.8104571309999999
440,s,0.8104571309999999
440,ah,0.8104571309999999
440,w,0.8104571309999999
440,aa,0.8104571309999999
440,ai,0.8104571309999999
440,d,0.8104571309999999
440,s,0.8104571309999999
440,ab,0.8104571309999999
440,ac,0.8104571309999999
440,am,0.8104571309999999
440,q,0.8104571309999999
440,aj,0.8104571309999999
440,al,0.8104571309999999
440,p,0.8104571309999999
440,o,0.8104571309999999
440,w,0.8104571309999999
440,z,0.8104571309999999
440,k,0.8104571309999999
440,ai,0.8104571309999999
440,ad,0.8104571309999999
440,al,0.8104571309999999
440,z,0.8104571309999999
440,d,0.8104571309999999
440,n,0.8104571309999999
440,c,0.8104571309999999
442,q,0.484460624
442,ak,0.484460624
442,ah,0.484460624
442,j,0.484460624
442,h,0.484460624
442,ai,0.484460624
442,s,0.484460624
442,w,0.484460624
442,ac,0.484460624
442,d,0.484460624
442,aa,0.484460624
442,aj,0.484460624
442,af,0.484460624
442,ac,0.484460624
442,z,0.484460624
442,k,0.484460624
442,ab,0.484460624
442,ai,0.484460624
442,ai,0.484460624
442,z,0.484460624
442,d,0.484460624
442,n,0.484460624
442,c,0.484460624
443,ak,0.773332916
443,a,0.773332916
443,s,0.773332916
443,ah,0.773332916
443,w,0.773332916
443,h,0.773332916
443,aa,0.773332916
443,d,0.773332916
443,aj,0.773332916
443,am,0.773332916
443,ab,0.773332916
443,ai,0.773332916
443,ac,0.773332916
443,s,0.773332916
443,q,0.773332916
443,p,0.773332916
443,al,0.773332916
443,o,0.773332916
443,w,0.773332916
443,k,0.773332916
443,z,0.773332916
443,ai,0.773332916
443,ad,0.773332916
443,al,0.773332916
443,n,0.773332916
443,d,0.773332916
443,z,0.773332916
443,c,0.773332916
444,ak,0.66650636
444,j,0.66650636
444,q,0.66650636
444,ah,0.66650636
444,s,0.66650636
444,w,0.66650636
444,h,0.66650636
444,ai,0.66650636
444,ac,0.66650636
444,aa,0.66650636
444,ab,0.66650636
444,d,0.66650636
444,aj,0.66650636
444,s,0.66650636
444,am,0.66650636
444,q,0.66650636
444,al,0.66650636
444,p,0.66650636
444,o,0.66650636
444,w,0.66650636
444,k,0.66650636
444,z,0.66650636
444,ad,0.66650636
444,ai,0.66650636
444,al,0.66650636
444,d,0.66650636
444,z,0.66650636
444,n,0.66650636
444,c,0.66650636
445,ak,0.589911957
445,a,0.589911957
445,w,0.589911957
445,d,0.589911957
445,h,0.589911957
445,ai,0.589911957
445,ah,0.589911957
445,s,0.589911957
445,aj,0.589911957
445,ac,0.589911957
445,af,0.589911957
445,ac,0.589911957
445,aa,0.589911957
445,z,0.589911957
445,k,0.589911957
445,ab,0.589911957
445,y,0.589911957
445,ai,0.589911957
445,n,0.589911957
445,d,0.589911957
445,n,0.589911957
445,z,0.589911957
445,c,0.589911957
446,q,0.285543996
446,aj,0.285543996
446,f,0.285543996
446,i,0.285543996
446,j,0.285543996
446,s,0.285543996
446,am,0.285543996
446,s,0.285543996
446,h,0.285543996
446,aa,0.285543996
446,ai,0.285543996
446,ab,0.285543996
446,q,0.285543996
446,p,0.285543996
446,ac,0.285543996
446,al,0.285543996
446,o,0.285543996
446,w,0.285543996
446,k,0.285543996
446,z,0.285543996
446,ad,0.285543996
446,ai,0.285543996
446,al,0.285543996
446,d,0.285543996
446,z,0.285543996
446,n,0.285543996
446,c,0.285543996
447,ak,0.833343994
447,n,0.833343994
447,a,0.833343994
447,w,0.833343994
447,h,0.833343994
447,s,0.833343994
447,d,0.833343994
447,ai,0.833343994
447,g,0.833343994
447,s,0.833343994
447,ac,0.833343994
447,aa,0.833343994
447,ab,0.833343994
447,am,0.833343994
447,q,0.833343994
447,al,0.833343994
447,p,0.833343994
447,o,0.833343994
447,w,0.833343994
447,k,0.833343994
447,z,0.833343994
447,ai,0.833343994
447,ad,0.833343994
447,al,0.833343994
447,n,0.833343994
447,d,0.833343994
447,z,0.833343994
447,c,0.833343994
450,q,0.059269558
450,f,0.059269558
450,j,0.059269558
450,h,0.059269558
450,s,0.059269558
450,aa,0.059269558
450,aj,0.059269558
450,aj,0.059269558
450,s,0.059269558
450,am,0.059269558
450,ab,0.059269558
450,ai,0.059269558
450,q,0.059269558
450,al,0.059269558
450,ac,0.059269558
450,p,0.059269558
450,o,0.059269558
450,w,0.059269558
450,z,0.059269558
450,k,0.059269558
450,ai,0.059269558
450,ad,0.059269558
450,al,0.059269558
450,z,0.059269558
450,n,0.059269558
450,d,0.059269558
450,c,0.059269558
451,ak,0.747016795
451,q,0.747016795
451,j,0.747016795
451,h,0.747016795
451,w,0.747016795
451,ah,0.747016795
451,d,0.747016795
451,am,0.747016795
451,s,0.747016795
451,aa,0.747016795
451,ai,0.747016795
451,aj,0.747016795
451,s,0.747016795
451,ab,0.747016795
451,q,0.747016795
451,al,0.747016795
451,ac,0.747016795
451,p,0.747016795
451,o,0.747016795
451,w,0.747016795
451,z,0.747016795
451,k,0.747016795
451,ad,0.747016795
451,ai,0.747016795
451,al,0.747016795
451,n,0.747016795
451,z,0.747016795
451,d,0.747016795
451,c,0.747016795
452,ak,0.970565543
452,a,0.970565543
452,s,0.970565543
452,n,0.970565543
452,h,0.970565543
452,w,0.970565543
452,aa,0.970565543
452,ai,0.970565543
452,d,0.970565543
452,am,0.970565543
452,s,0.970565543
452,ab,0.970565543
452,ac,0.970565543
452,g,0.970565543
452,q,0.970565543
452,al,0.970565543
452,p,0.970565543
452,o,0.970565543
452,w,0.970565543
452,k,0.970565543
452,z,0.970565543
452,ad,0.970565543
452,ai,0.970565543
452,al,0.970565543
452,z,0.970565543
452,n,0.970565543
452,d,0.970565543
452,c,0.970565543
453,ak,0.9576753170000001
453,q,0.9576753170000001
453,w,0.9576753170000001
453,n,0.9576753170000001
453,j,0.9576753170000001
453,h,0.9576753170000001
453,s,0.9576753170000001
453,d,0.9576753170000001
453,s,0.9576753170000001
453,ai,0.9576753170000001
453,aa,0.9576753170000001
453,am,0.9576753170000001
453,ac,0.9576753170000001
453,ab,0.9576753170000001
453,q,0.9576753170000001
453,p,0.9576753170000001
453,g,0.9576753170000001
453,al,0.9576753170000001
453,o,0.9576753170000001
453,w,0.9576753170000001
453,k,0.9576753170000001
453,z,0.9576753170000001
453,ai,0.9576753170000001
