case,event,z_2,z_1,z_3
242,e,FALSE,0.767508329,0.749758402
243,a,TRUE,0.203412383,0.981694547
243,al,TRUE,0.203412383,0.981694547
244,e,FALSE,0.840521842,0.160737723
244,af,FALSE,0.840521842,0.160737723
245,c,FALSE,0.89817723,0.505815865
246,c,TRUE,0.067729134,0.960661528
246,w,TRUE,0.067729134,0.960661528
246,q,TRUE,0.067729134,0.960661528
247,c,FALSE,0.995006508,0.460172707
247,w,FALSE,0.995006508,0.460172707
247,q,FALSE,0.995006508,0.460172707
248,c,TRUE,0.685985698,0.617217866
248,ak,TRUE,0.685985698,0.617217866
248,z,TRUE,0.685985698,0.617217866
248,q,TRUE,0.685985698,0.617217866
249,c,FALSE,0.416480956,0.987107942
249,ak,FALSE,0.416480956,0.987107942
249,z,FALSE,0.416480956,0.987107942
250,b,FALSE,0.962304646,0.980616211
250,f,FALSE,0.962304646,0.980616211
250,ai,FALSE,0.962304646,0.980616211
250,r,FALSE,0.962304646,0.980616211
250,aj,FALSE,0.962304646,0.980616211
250,g,FALSE,0.962304646,0.980616211
250,h,FALSE,0.962304646,0.980616211
250,aq,FALSE,0.962304646,0.980616211
250,aa,FALSE,0.962304646,0.980616211
251,c,TRUE,0.93417034,0.385971479
251,u,TRUE,0.93417034,0.385971479
251,q,TRUE,0.93417034,0.385971479
252,b,TRUE,0.8722588,0.392761545
252,ai,TRUE,0.8722588,0.392761545
252,f,TRUE,0.8722588,0.392761545
252,r,TRUE,0.8722588,0.392761545
252,aj,TRUE,0.8722588,0.392761545
252,g,TRUE,0.8722588,0.392761545
252,h,TRUE,0.8722588,0.392761545
252,aq,TRUE,0.8722588,0.392761545
252,aa,TRUE,0.8722588,0.392761545
253,ag,TRUE,0.355575245,0.976034125
253,p,TRUE,0.355575245,0.976034125
253,k,TRUE,0.355575245,0.976034125
253,ac,TRUE,0.355575245,0.976034125
253,ae,TRUE,0.355575245,0.976034125
254,b,TRUE,0.751830304,0.526765133
254,ai,TRUE,0.751830304,0.526765133
254,f,TRUE,0.751830304,0.526765133
254,r,TRUE,0.751830304,0.526765133
254,aj,TRUE,0.751830304,0.526765133
254,h,TRUE,0.751830304,0.526765133
254,g,TRUE,0.751830304,0.526765133
254,aa,TRUE,0.751830304,0.526765133
254,ab,TRUE,0.751830304,0.526765133
254,n,TRUE,0.751830304,0.526765133
254,aq,TRUE,0.751830304,0.526765133
255,y,FALSE,0.267071259,0.120063815
255,af,FALSE,0.267071259,0.120063815
256,am,FALSE,0.694411405,0.995843516
256,ar,FALSE,0.694411405,0.995843516
256,al,FALSE,0.694411405,0.995843516
256,ac,FALSE,0.694411405,0.995843516
256,an,FALSE,0.694411405,0.995843516
257,b,TRUE,0.802606857,0.076445858
257,f,TRUE,0.802606857,0.076445858
257,ai,TRUE,0.802606857,0.076445858
257,l,TRUE,0.802606857,0.076445858
257,ao,TRUE,0.802606857,0.076445858
257,ad,TRUE,0.802606857,0.076445858
257,g,TRUE,0.802606857,0.076445858
257,aq,TRUE,0.802606857,0.076445858
257,v,TRUE,0.802606857,0.076445858
257,n,TRUE,0.802606857,0.076445858
258,c,FALSE,0.386676037,0.485787865
258,z,FALSE,0.386676037,0.485787865
258,ak,FALSE,0.386676037,0.485787865
258,q,FALSE,0.386676037,0.485787865
259,c,FALSE,0.163241838,0.62916779
259,w,FALSE,0.163241838,0.62916779
259,q,FALSE,0.163241838,0.62916779
260,b,TRUE,0.112439242,0.795766416
260,ai,TRUE,0.112439242,0.795766416
260,f,TRUE,0.112439242,0.795766416
260,r,TRUE,0.112439242,0.795766416
260,aj,TRUE,0.112439242,0.795766416
260,v,TRUE,0.112439242,0.795766416
260,n,TRUE,0.112439242,0.795766416
260,g,TRUE,0.112439242,0.795766416
260,aq,TRUE,0.112439242,0.795766416
261,b,FALSE,0.669472874,0.899610943
261,ai,FALSE,0.669472874,0.899610943
261,f,FALSE,0.669472874,0.899610943
261,r,FALSE,0.669472874,0.899610943
262,a,FALSE,0.958412114,0.427553549
262,al,FALSE,0.958412114,0.427553549
262,t,FALSE,0.958412114,0.427553549
263,am,FALSE,0.105710834,0.980659056
263,ar,FALSE,0.105710834,0.980659056
263,al,FALSE,0.105710834,0.980659056
263,t,FALSE,0.105710834,0.980659056
264,p,TRUE,0.602735728,0.258959782
264,ag,TRUE,0.602735728,0.258959782
264,k,TRUE,0.602735728,0.258959782
264,af,TRUE,0.602735728,0.258959782
265,a,TRUE,0.568425348,0.092911416
265,al,TRUE,0.568425348,0.092911416
265,t,TRUE,0.568425348,0.092911416
266,c,TRUE,0.498620886,0.505213556
266,z,TRUE,0.498620886,0.505213556
266,ak,TRUE,0.498620886,0.505213556
266,q,TRUE,0.498620886,0.505213556
267,b,TRUE,0.433836081,0.478840758
267,ai,TRUE,0.433836081,0.478840758
267,f,TRUE,0.433836081,0.478840758
267,r,TRUE,0.433836081,0.478840758
267,aj,TRUE,0.433836081,0.478840758
267,h,TRUE,0.433836081,0.478840758
267,g,TRUE,0.433836081,0.478840758
267,aa,TRUE,0.433836081,0.478840758
267,aq,TRUE,0.433836081,0.478840758
267,ab,TRUE,0.433836081,0.478840758
267,n,TRUE,0.433836081,0.478840758
268,e,TRUE,0.093889237,0.777785055
269,c,TRUE,0.846377134,0.7858127
269,u,TRUE,0.846377134,0.7858127
269,q,TRUE,0.846377134,0.7858127
270,c,FALSE,0.552346428,0.408540566
270,w,FALSE,0.552346428,0.408540566
270,q,FALSE,0.552346428,0.408540566
271,b,FALSE,0.499850792,0.335997072
271,ai,FALSE,0.499850792,0.335997072
271,f,FALSE,0.499850792,0.335997072
271,j,FALSE,0.499850792,0.335997072
271,g,FALSE,0.499850792,0.335997072
271,aq,FALSE,0.499850792,0.335997072
271,h,FALSE,0.499850792,0.335997072
271,aa,FALSE,0.499850792,0.335997072
271,ab,FALSE,0.499850792,0.335997072
272,b,TRUE,0.672241693,0.662299532
272,f,TRUE,0.672241693,0.662299532
272,ai,TRUE,0.672241693,0.662299532
272,r,TRUE,0.672241693,0.662299532
272,aj,TRUE,0.672241693,0.662299532
272,h,TRUE,0.672241693,0.662299532
272,aa,TRUE,0.672241693,0.662299532
272,ab,TRUE,0.672241693,0.662299532
272,g,TRUE,0.672241693,0.662299532
272,n,TRUE,0.672241693,0.662299532
272,aq,TRUE,0.672241693,0.662299532
273,e,TRUE,0.447349317,0.676541392
273,ac,TRUE,0.447349317,0.676541392
273,ae,TRUE,0.447349317,0.676541392
274,b,FALSE,0.921058958,0.091177115
274,f,FALSE,0.921058958,0.091177115
274,ai,FALSE,0.921058958,0.091177115
274,l,FALSE,0.921058958,0.091177115
274,ao,FALSE,0.921058958,0.091177115
274,ad,FALSE,0.921058958,0.091177115
274,v,FALSE,0.921058958,0.091177115
274,g,FALSE,0.921058958,0.091177115
274,n,FALSE,0.921058958,0.091177115
274,aq,FALSE,0.921058958,0.091177115
275,y,TRUE,0.661038689,0.447061597
275,ap,TRUE,0.661038689,0.447061597
276,e,TRUE,0.989339722,0.695213013
277,e,FALSE,0.057306706,0.52987628
277,ac,FALSE,0.057306706,0.52987628
277,ae,FALSE,0.057306706,0.52987628
278,o,FALSE,0.508499127,0.049624351
278,d,FALSE,0.508499127,0.049624351
279,c,TRUE,0.828040938,0.598565909
279,w,TRUE,0.828040938,0.598565909
279,q,TRUE,0.828040938,0.598565909
280,b,TRUE,0.064262028,0.032822492
280,ai,TRUE,0.064262028,0.032822492
280,f,TRUE,0.064262028,0.032822492
280,r,TRUE,0.064262028,0.032822492
280,aj,TRUE,0.064262028,0.032822492
280,g,TRUE,0.064262028,0.032822492
280,h,TRUE,0.064262028,0.032822492
280,aq,TRUE,0.064262028,0.032822492
280,aa,TRUE,0.064262028,0.032822492
280,ab,TRUE,0.064262028,0.032822492
280,n,TRUE,0.064262028,0.032822492
281,o,TRUE,0.820994216,0.400924408
281,ap,TRUE,0.820994216,0.400924408
282,c,TRUE,0.028768596,0.581905177
282,z,TRUE,0.028768596,0.581905177
282,ak,TRUE,0.028768596,0.581905177
282,q,TRUE,0.028768596,0.581905177
283,c,TRUE,0.737669487,0.968293324
283,w,TRUE,0.737669487,0.968293324
283,q,TRUE,0.737669487,0.968293324
284,e,TRUE,0.374987762,0.940889542
285,b,FALSE,0.285112919,0.842380562
285,ai,FALSE,0.285112919,0.842380562
285,f,FALSE,0.285112919,0.842380562
285,r,FALSE,0.285112919,0.842380562
285,aj,FALSE,0.285112919,0.842380562
285,g,FALSE,0.285112919,0.842380562
285,aq,FALSE,0.285112919,0.842380562
285,v,FALSE,0.285112919,0.842380562
285,n,FALSE,0.285112919,0.842380562
286,b,FALSE,0.595635995,0.801820101
286,f,FALSE,0.595635995,0.801820101
286,ai,FALSE,0.595635995,0.801820101
286,r,FALSE,0.595635995,0.801820101
286,aj,FALSE,0.595635995,0.801820101
286,v,FALSE,0.595635995,0.801820101
286,g,FALSE,0.595635995,0.801820101
286,n,FALSE,0.595635995,0.801820101
286,aq,FALSE,0.595635995,0.801820101
287,ag,TRUE,0.338685791,0.157268162
287,k,TRUE,0.338685791,0.157268162
287,p,TRUE,0.338685791,0.157268162
287,af,TRUE,0.338685791,0.157268162
288,b,FALSE,0.517692681,0.140812562
288,f,FALSE,0.517692681,0.140812562
288,ai,FALSE,0.517692681,0.140812562
288,r,FALSE,0.517692681,0.140812562
288,aj,FALSE,0.517692681,0.140812562
288,h,FALSE,0.517692681,0.140812562
288,g,FALSE,0.517692681,0.140812562
288,aq,FALSE,0.517692681,0.140812562
288,aa,FALSE,0.517692681,0.140812562
288,ab,FALSE,0.517692681,0.140812562
288,n,FALSE,0.517692681,0.140812562
289,e,FALSE,0.479440719,0.241087322
289,ac,FALSE,0.479440719,0.241087322
289,ae,FALSE,0.479440719,0.241087322
290,c,TRUE,0.427356925,0.634207333
290,w,TRUE,0.427356925,0.634207333
290,q,TRUE,0.427356925,0.634207333
291,b,TRUE,0.88916683,0.548340384
291,ai,TRUE,0.88916683,0.548340384
291,f,TRUE,0.88916683,0.548340384
291,r,TRUE,0.88916683,0.548340384
291,aj,TRUE,0.88916683,0.548340384
291,g,TRUE,0.88916683,0.548340384
291,aq,TRUE,0.88916683,0.548340384
291,h,TRUE,0.88916683,0.548340384
291,aa,TRUE,0.88916683,0.548340384
291,ab,TRUE,0.88916683,0.548340384
291,n,TRUE,0.88916683,0.548340384
292,c,TRUE,0.386519179,0.457401514
292,w,TRUE,0.386519179,0.457401514
292,q,TRUE,0.386519179,0.457401514
293,y,FALSE,0.766126773,0.654545286
293,af,FALSE,0.766126773,0.654545286
294,b,FALSE,0.026051842,0.622955096
294,f,FALSE,0.026051842,0.622955096
294,ai,FALSE,0.026051842,0.622955096
294,r,FALSE,0.026051842,0.622955096
294,aj,FALSE,0.026051842,0.622955096
294,h,FALSE,0.026051842,0.622955096
294,aa,FALSE,0.026051842,0.622955096
294,g,FALSE,0.026051842,0.622955096
294,ab,FALSE,0.026051842,0.622955096
294,n,FALSE,0.026051842,0.622955096
294,aq,FALSE,0.026051842,0.622955096
295,c,TRUE,0.308842705,0.709748264
295,u,TRUE,0.308842705,0.709748264
295,q,TRUE,0.308842705,0.709748264
296,ag,FALSE,0.460045388,0.026430089
296,k,FALSE,0.460045388,0.026430089
296,p,FALSE,0.460045388,0.026430089
296,ap,FALSE,0.460045388,0.026430089
297,b,TRUE,0.991256374,0.1782183
297,ai,TRUE,0.991256374,0.1782183
297,f,TRUE,0.991256374,0.1782183
297,r,TRUE,0.991256374,0.1782183
297,aj,TRUE,0.991256374,0.1782183
297,h,TRUE,0.991256374,0.1782183
297,g,TRUE,0.991256374,0.1782183
297,aa,TRUE,0.991256374,0.1782183
297,aq,TRUE,0.991256374,0.1782183
297,ab,TRUE,0.991256374,0.1782183
297,n,TRUE,0.991256374,0.1782183
298,c,TRUE,0.626991795,0.275206252
298,ak,TRUE,0.626991795,0.275206252
298,z,TRUE,0.626991795,0.275206252
298,q,TRUE,0.626991795,0.275206252
299,b,FALSE,0.155042286,0.209978598
299,f,FALSE,0.155042286,0.209978598
299,ai,FALSE,0.155042286,0.209978598
299,l,FALSE,0.155042286,0.209978598
299,ao,FALSE,0.155042286,0.209978598
299,ad,FALSE,0.155042286,0.209978598
299,g,FALSE,0.155042286,0.209978598
299,aq,FALSE,0.155042286,0.209978598
299,v,FALSE,0.155042286,0.209978598
299,n,FALSE,0.155042286,0.209978598
300,a,FALSE,0.998727561,0.227207201
300,al,FALSE,0.998727561,0.227207201
300,d,FALSE,0.998727561,0.227207201
301,c,TRUE,0.864584424,0.842569982
301,w,TRUE,0.864584424,0.842569982
301,q,TRUE,0.864584424,0.842569982
302,b,FALSE,0.21609443,0.624845596
302,f,FALSE,0.21609443,0.624845596
302,ai,FALSE,0.21609443,0.624845596
302,r,FALSE,0.21609443,0.624845596
302,aj,FALSE,0.21609443,0.624845596
302,h,FALSE,0.21609443,0.624845596
302,g,FALSE,0.21609443,0.624845596
302,aq,FALSE,0.21609443,0.624845596
302,aa,FALSE,0.21609443,0.624845596
302,ab,FALSE,0.21609443,0.624845596
302,n,FALSE,0.21609443,0.624845596
303,y,TRUE,0.491208217,0.882642853
303,t,TRUE,0.491208217,0.882642853
304,c,TRUE,0.773133432,0.585394435
304,z,TRUE,0.773133432,0.585394435
304,ak,TRUE,0.773133432,0.585394435
304,q,TRUE,0.773133432,0.585394435
305,b,TRUE,0.588423607,0.621615214
305,ai,TRUE,0.588423607,0.621615214
305,f,TRUE,0.588423607,0.621615214
305,r,TRUE,0.588423607,0.621615214
305,aj,TRUE,0.588423607,0.621615214
305,g,TRUE,0.588423607,0.621615214
305,h,TRUE,0.588423607,0.621615214
305,aq,TRUE,0.588423607,0.621615214
305,aa,TRUE,0.588423607,0.621615214
305,ab,TRUE,0.588423607,0.621615214
305,n,TRUE,0.588423607,0.621615214
306,b,TRUE,0.152666753,0.788189597
306,ai,TRUE,0.152666753,0.788189597
306,f,TRUE,0.152666753,0.788189597
306,l,TRUE,0.152666753,0.788189597
306,ao,TRUE,0.152666753,0.788189597
306,ad,TRUE,0.152666753,0.788189597
306,v,TRUE,0.152666753,0.788189597
306,n,TRUE,0.152666753,0.788189597
306,g,TRUE,0.152666753,0.788189597
306,aq,TRUE,0.152666753,0.788189597
307,b,TRUE,0.471035798,0.256814227
307,ai,TRUE,0.471035798,0.256814227
307,f,TRUE,0.471035798,0.256814227
307,r,TRUE,0.471035798,0.256814227
307,aj,TRUE,0.471035798,0.256814227
307,h,TRUE,0.471035798,0.256814227
307,g,TRUE,0.471035798,0.256814227
307,aa,TRUE,0.471035798,0.256814227
307,ab,TRUE,0.471035798,0.256814227
308,c,TRUE,0.269901738,0.821343227
308,w,TRUE,0.269901738,0.821343227
308,q,TRUE,0.269901738,0.821343227
309,o,TRUE,0.109056302,0.989718605
309,ap,TRUE,0.109056302,0.989718605
310,c,FALSE,0.370560238,0.404831389
310,u,FALSE,0.370560238,0.404831389
311,y,FALSE,0.037646602,0.015097622
311,ac,FALSE,0.037646602,0.015097622
312,b,FALSE,0.942239231,0.047620409
312,f,FALSE,0.942239231,0.047620409
312,ai,FALSE,0.942239231,0.047620409
312,j,FALSE,0.942239231,0.047620409
312,g,FALSE,0.942239231,0.047620409
312,h,FALSE,0.942239231,0.047620409
312,aa,FALSE,0.942239231,0.047620409
312,aq,FALSE,0.942239231,0.047620409
312,ab,FALSE,0.942239231,0.047620409
312,n,FALSE,0.942239231,0.047620409
313,c,TRUE,0.236718332,0.005767536
313,z,TRUE,0.236718332,0.005767536
313,ak,TRUE,0.236718332,0.005767536
313,q,TRUE,0.236718332,0.005767536
314,b,FALSE,0.325303217,0.981096831
314,ai,FALSE,0.325303217,0.981096831
314,f,FALSE,0.325303217,0.981096831
314,r,FALSE,0.325303217,0.981096831
314,aj,FALSE,0.325303217,0.981096831
314,h,FALSE,0.325303217,0.981096831
314,g,FALSE,0.325303217,0.981096831
314,aa,FALSE,0.325303217,0.981096831
314,ab,FALSE,0.325303217,0.981096831
314,n,FALSE,0.325303217,0.981096831
314,aq,FALSE,0.325303217,0.981096831
315,b,FALSE,0.329430566,0.622804827
315,ai,FALSE,0.329430566,0.622804827
315,f,FALSE,0.329430566,0.622804827
315,r,FALSE,0.329430566,0.622804827
315,aj,FALSE,0.329430566,0.622804827
315,h,FALSE,0.329430566,0.622804827
315,g,FALSE,0.329430566,0.622804827
315,aa,FALSE,0.329430566,0.622804827
315,aq,FALSE,0.329430566,0.622804827
315,ab,FALSE,0.329430566,0.622804827
316,c,FALSE,0.185938736,0.026071169
317,b,FALSE,0.11935634,0.395100881
317,f,FALSE,0.11935634,0.395100881
317,ai,FALSE,0.11935634,0.395100881
317,r,FALSE,0.11935634,0.395100881
317,aj,FALSE,0.11935634,0.395100881
317,g,FALSE,0.11935634,0.395100881
317,h,FALSE,0.11935634,0.395100881
317,aq,FALSE,0.11935634,0.395100881
318,y,TRUE,0.841288344,0.362819819
318,t,TRUE,0.841288344,0.362819819
319,o,FALSE,0.886416768,0.807598661
320,b,TRUE,0.993200396,0.311078286
320,f,TRUE,0.993200396,0.311078286
320,ai,TRUE,0.993200396,0.311078286
320,r,TRUE,0.993200396,0.311078286
320,aj,TRUE,0.993200396,0.311078286
320,h,TRUE,0.993200396,0.311078286
320,g,TRUE,0.993200396,0.311078286
320,aa,TRUE,0.993200396,0.311078286
321,b,TRUE,0.080043492,0.031298888
321,f,TRUE,0.080043492,0.031298888
321,ai,TRUE,0.080043492,0.031298888
321,r,TRUE,0.080043492,0.031298888
321,aj,TRUE,0.080043492,0.031298888
321,g,TRUE,0.080043492,0.031298888
321,aq,TRUE,0.080043492,0.031298888
321,h,TRUE,0.080043492,0.031298888
321,aa,TRUE,0.080043492,0.031298888
321,ab,TRUE,0.080043492,0.031298888
321,n,TRUE,0.080043492,0.031298888
322,c,TRUE,0.685013986,0.014001111
323,c,TRUE,0.161314781,0.850427238
323,u,TRUE,0.161314781,0.850427238
323,q,TRUE,0.161314781,0.850427238
324,y,TRUE,0.233206861,0.994166892
324,af,TRUE,0.233206861,0.994166892
325,c,TRUE,0.224677951,0.033413504
325,z,TRUE,0.224677951,0.033413504
325,ak,TRUE,0.224677951,0.033413504
325,q,TRUE,0.224677951,0.033413504
326,c,FALSE,0.215253971,0.797182388
326,z,FALSE,0.215253971,0.797182388
326,ak,FALSE,0.215253971,0.797182388
326,q,FALSE,0.215253971,0.797182388
327,b,TRUE,0.333233711,0.782516482
327,f,TRUE,0.333233711,0.782516482
327,ai,TRUE,0.333233711,0.782516482
327,j,TRUE,0.333233711,0.782516482
327,h,TRUE,0.333233711,0.782516482
327,g,TRUE,0.333233711,0.782516482
327,aq,TRUE,0.333233711,0.782516482
327,aa,TRUE,0.333233711,0.782516482
327,ab,TRUE,0.333233711,0.782516482
327,n,TRUE,0.333233711,0.782516482
328,c,TRUE,0.842648451,0.62246712
328,u,TRUE,0.842648451,0.62246712
329,b,TRUE,0.966601692,0.364645235
329,f,TRUE,0.966601692,0.364645235
329,ai,TRUE,0.966601692,0.364645235
329,r,TRUE,0.966601692,0.364645235
329,aj,TRUE,0.966601692,0.364645235
329,g,TRUE,0.966601692,0.364645235
329,h,TRUE,0.966601692,0.364645235
329,aq,TRUE,0.966601692,0.364645235
329,aa,TRUE,0.966601692,0.364645235
329,ab,TRUE,0.966601692,0.364645235
329,n,TRUE,0.966601692,0.364645235
330,o,FALSE,0.373084329,0.439840461
330,ac,FALSE,0.373084329,0.439840461
330,an,FALSE,0.373084329,0.439840461
331,b,FALSE,0.496203611,0.12939388
331,ai,FALSE,0.496203611,0.12939388
331,f,FALSE,0.496203611,0.12939388
331,j,FALSE,0.496203611,0.12939388
331,g,FALSE,0.496203611,0.12939388
331,aq,FALSE,0.496203611,0.12939388
331,h,FALSE,0.496203611,0.12939388
332,c,TRUE,0.41341201,0.730601063
332,w,TRUE,0.41341201,0.730601063
333,c,TRUE,0.739584269,0.138147558
333,z,TRUE,0.739584269,0.138147558
333,ak,TRUE,0.739584269,0.138147558
333,q,TRUE,0.739584269,0.138147558
334,b,TRUE,0.69367509,0.022215631
334,f,TRUE,0.69367509,0.022215631
334,ai,TRUE,0.69367509,0.022215631
334,r,TRUE,0.69367509,0.022215631
334,aj,TRUE,0.69367509,0.022215631
334,h,TRUE,0.69367509,0.022215631
334,g,TRUE,0.69367509,0.022215631
334,aa,TRUE,0.69367509,0.022215631
334,aq,TRUE,0.69367509,0.022215631
334,ab,TRUE,0.69367509,0.022215631
335,o,FALSE,0.20995005,0.775891417
335,t,FALSE,0.20995005,0.775891417
336,p,TRUE,0.470621392,0.840828668
336,ag,TRUE,0.470621392,0.840828668
336,k,TRUE,0.470621392,0.840828668
336,d,TRUE,0.470621392,0.840828668
337,b,TRUE,0.531349878,0.545191764
337,f,TRUE,0.531349878,0.545191764
337,ai,TRUE,0.531349878,0.545191764
337,r,TRUE,0.531349878,0.545191764
337,aj,TRUE,0.531349878,0.545191764
337,h,TRUE,0.531349878,0.545191764
337,g,TRUE,0.531349878,0.545191764
337,aa,TRUE,0.531349878,0.545191764
337,aq,TRUE,0.531349878,0.545191764
337,ab,TRUE,0.531349878,0.545191764
337,n,TRUE,0.531349878,0.545191764
338,e,TRUE,0.851035712,0.068970474
338,t,TRUE,0.851035712,0.068970474
339,b,FALSE,0.474468965,0.492055695
339,ai,FALSE,0.474468965,0.492055695
339,f,FALSE,0.474468965,0.492055695
339,j,FALSE,0.474468965,0.492055695
339,g,FALSE,0.474468965,0.492055695
339,h,FALSE,0.474468965,0.492055695
339,aa,FALSE,0.474468965,0.492055695
339,ab,FALSE,0.474468965,0.492055695
339,aq,FALSE,0.474468965,0.492055695
339,n,FALSE,0.474468965,0.492055695
340,k,TRUE,0.943428027,0.510720472
340,ag,TRUE,0.943428027,0.510720472
340,p,TRUE,0.943428027,0.510720472
340,t,TRUE,0.943428027,0.510720472
341,p,FALSE,0.832861491,0.301958111
341,k,FALSE,0.832861491,0.301958111
341,ag,FALSE,0.832861491,0.301958111
341,ac,FALSE,0.832861491,0.301958111
342,c,FALSE,0.330172876,0.137425739
342,ak,FALSE,0.330172876,0.137425739
342,z,FALSE,0.330172876,0.137425739
342,q,FALSE,0.330172876,0.137425739
343,m,FALSE,0.842622573,0.829196441
343,i,FALSE,0.842622573,0.829196441
343,s,FALSE,0.842622573,0.829196441
343,ah,FALSE,0.842622573,0.829196441
343,g,FALSE,0.842622573,0.829196441
343,x,FALSE,0.842622573,0.829196441
343,v,FALSE,0.842622573,0.829196441
343,n,FALSE,0.842622573,0.829196441
344,c,FALSE,0.227575189,0.727646082
344,w,FALSE,0.227575189,0.727646082
344,q,FALSE,0.227575189,0.727646082
345,c,FALSE,0.179947265,0.448576315
345,w,FALSE,0.179947265,0.448576315
345,q,FALSE,0.179947265,0.448576315
346,b,FALSE,0.02649139,0.795595941
346,ai,FALSE,0.02649139,0.795595941
346,f,FALSE,0.02649139,0.795595941
346,r,FALSE,0.02649139,0.795595941
346,aj,FALSE,0.02649139,0.795595941
346,v,FALSE,0.02649139,0.795595941
346,g,FALSE,0.02649139,0.795595941
346,n,FALSE,0.02649139,0.795595941
346,aq,FALSE,0.02649139,0.795595941
347,c,FALSE,0.344343403,0.75916271
347,u,FALSE,0.344343403,0.75916271
347,q,FALSE,0.344343403,0.75916271
348,c,FALSE,0.616144725,0.927912529
348,w,FALSE,0.616144725,0.927912529
348,q,FALSE,0.616144725,0.927912529
349,e,FALSE,0.882249809,0.018936078
349,t,FALSE,0.882249809,0.018936078
350,y,FALSE,0.292187916,0.70818344
351,b,TRUE,0.076403159,0.958398915
351,f,TRUE,0.076403159,0.958398915
351,ai,TRUE,0.076403159,0.958398915
351,j,TRUE,0.076403159,0.958398915
351,v,TRUE,0.076403159,0.958398915
351,g,TRUE,0.076403159,0.958398915
351,n,TRUE,0.076403159,0.958398915
352,c,TRUE,0.490133183,0.742297539
352,u,TRUE,0.490133183,0.742297539
352,q,TRUE,0.490133183,0.742297539
353,c,FALSE,0.070106382,0.395549819
353,w,FALSE,0.070106382,0.395549819
353,q,FALSE,0.070106382,0.395549819
354,c,FALSE,0.898335897,0.236998127
354,ak,FALSE,0.898335897,0.236998127
354,z,FALSE,0.898335897,0.236998127
354,q,FALSE,0.898335897,0.236998127
355,c,TRUE,0.825305132,0.166998118
355,u,TRUE,0.825305132,0.166998118
355,q,TRUE,0.825305132,0.166998118
356,c,FALSE,0.398352241,0.523904549
356,z,FALSE,0.398352241,0.523904549
356,ak,FALSE,0.398352241,0.523904549
356,q,FALSE,0.398352241,0.523904549
357,b,TRUE,0.734187005,0.468718169
357,ai,TRUE,0.734187005,0.468718169
357,f,TRUE,0.734187005,0.468718169
357,r,TRUE,0.734187005,0.468718169
357,aj,TRUE,0.734187005,0.468718169
357,h,TRUE,0.734187005,0.468718169
357,aa,TRUE,0.734187005,0.468718169
357,ab,TRUE,0.734187005,0.468718169
357,g,TRUE,0.734187005,0.468718169
357,aq,TRUE,0.734187005,0.468718169
357,n,TRUE,0.734187005,0.468718169
358,c,TRUE,0.812373954,0.322097833
358,w,TRUE,0.812373954,0.322097833
358,q,TRUE,0.812373954,0.322097833
359,a,TRUE,0.504714386,0.349528156
359,al,TRUE,0.504714386,0.349528156
359,ac,TRUE,0.504714386,0.349528156
359,an,TRUE,0.504714386,0.349528156
360,e,TRUE,0.469342707,0.42678401
360,ap,TRUE,0.469342707,0.42678401
361,c,FALSE,0.010304147,0.292046528
361,z,FALSE,0.010304147,0.292046528
361,ak,FALSE,0.010304147,0.292046528
361,q,FALSE,0.010304147,0.292046528
362,o,FALSE,0.918966064,0.297941961
362,af,FALSE,0.918966064,0.297941961
363,y,TRUE,0.623927259,0.156430106
363,t,TRUE,0.623927259,0.156430106
364,b,FALSE,0.525304814,1.18E-04
364,ai,FALSE,0.525304814,1.18E-04
364,f,FALSE,0.525304814,1.18E-04
364,j,FALSE,0.525304814,1.18E-04
364,h,FALSE,0.525304814,1.18E-04
364,g,FALSE,0.525304814,1.18E-04
364,aq,FALSE,0.525304814,1.18E-04
364,aa,FALSE,0.525304814,1.18E-04
364,ab,FALSE,0.525304814,1.18E-04
364,n,FALSE,0.525304814,1.18E-04
365,b,TRUE,0.250371251,0.45627625
365,f,TRUE,0.250371251,0.45627625
365,ai,TRUE,0.250371251,0.45627625
365,r,TRUE,0.250371251,0.45627625
365,aj,TRUE,0.250371251,0.45627625
365,g,TRUE,0.250371251,0.45627625
365,h,TRUE,0.250371251,0.45627625
365,aq,TRUE,0.250371251,0.45627625
365,aa,TRUE,0.250371251,0.45627625
365,ab,TRUE,0.250371251,0.45627625
365,n,TRUE,0.250371251,0.45627625
366,b,FALSE,0.189067616,0.24793615
366,ai,FALSE,0.189067616,0.24793615
366,f,FALSE,0.189067616,0.24793615
366,j,FALSE,0.189067616,0.24793615
366,h,FALSE,0.189067616,0.24793615
366,aa,FALSE,0.189067616,0.24793615
366,ab,FALSE,0.189067616,0.24793615
366,n,FALSE,0.189067616,0.24793615
366,g,FALSE,0.189067616,0.24793615
366,aq,FALSE,0.189067616,0.24793615
367,b,FALSE,0.275148117,0.257404601
367,f,FALSE,0.275148117,0.257404601
367,ai,FALSE,0.275148117,0.257404601
367,r,FALSE,0.275148117,0.257404601
367,aj,FALSE,0.275148117,0.257404601
367,g,FALSE,0.275148117,0.257404601
367,aq,FALSE,0.275148117,0.257404601
367,h,FALSE,0.275148117,0.257404601
367,aa,FALSE,0.275148117,0.257404601
367,ab,FALSE,0.275148117,0.257404601
367,n,FALSE,0.275148117,0.257404601
368,y,TRUE,0.351235625,0.806231664
368,ac,TRUE,0.351235625,0.806231664
368,an,TRUE,0.351235625,0.806231664
369,a,TRUE,0.707631968,0.812474124
369,al,TRUE,0.707631968,0.812474124
