case,event,z_2,z_1,z_4,z_3,z_6,z_5,z_8,z_7,z_9
314,al,TRUE,0.393074474,TRUE,TRUE,0.287709193,0.965098175,FALSE,TRUE,0.111305046
314,af,TRUE,0.393074474,TRUE,TRUE,0.287709193,0.965098175,FALSE,TRUE,0.111305046
314,r,TRUE,0.393074474,TRUE,TRUE,0.287709193,0.965098175,FALSE,TRUE,0.111305046
314,ak,TRUE,0.393074474,TRUE,TRUE,0.287709193,0.965098175,FALSE,TRUE,0.111305046
314,c,TRUE,0.393074474,TRUE,TRUE,0.287709193,0.965098175,FALSE,TRUE,0.111305046
314,t,TRUE,0.393074474,TRUE,TRUE,0.287709193,0.965098175,FALSE,TRUE,0.111305046
315,g,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,n,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,w,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,p,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,ac,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,c,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,ak,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,ad,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,t,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,l,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,m,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,o,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,x,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
315,v,TRUE,0.191914427,TRUE,FALSE,0.966961277,0.961410293,FALSE,FALSE,0.402377995
316,a,FALSE,0.069810651,FALSE,FALSE,0.481708929,0.953035055,FALSE,TRUE,0.939336426
316,p,FALSE,0.069810651,FALSE,FALSE,0.481708929,0.953035055,FALSE,TRUE,0.939336426
316,c,FALSE,0.069810651,FALSE,FALSE,0.481708929,0.953035055,FALSE,TRUE,0.939336426
316,ae,FALSE,0.069810651,FALSE,FALSE,0.481708929,0.953035055,FALSE,TRUE,0.939336426
316,y,FALSE,0.069810651,FALSE,FALSE,0.481708929,0.953035055,FALSE,TRUE,0.939336426
316,ak,FALSE,0.069810651,FALSE,FALSE,0.481708929,0.953035055,FALSE,TRUE,0.939336426
316,am,FALSE,0.069810651,FALSE,FALSE,0.481708929,0.953035055,FALSE,TRUE,0.939336426
316,t,FALSE,0.069810651,FALSE,FALSE,0.481708929,0.953035055,FALSE,TRUE,0.939336426
316,aa,FALSE,0.069810651,FALSE,FALSE,0.481708929,0.953035055,FALSE,TRUE,0.939336426
316,u,FALSE,0.069810651,FALSE,FALSE,0.481708929,0.953035055,FALSE,TRUE,0.939336426
317,p,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,g,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,ab,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,ak,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,j,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,l,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,ah,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,m,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,ap,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,u,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,ar,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,aa,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
317,t,TRUE,0.362437485,TRUE,TRUE,0.243575139,0.31985877,TRUE,FALSE,0.980504462
318,p,TRUE,0.948476208,FALSE,TRUE,0.329389109,0.406130942,TRUE,TRUE,0.489866632
318,ak,TRUE,0.948476208,FALSE,TRUE,0.329389109,0.406130942,TRUE,TRUE,0.489866632
318,ag,TRUE,0.948476208,FALSE,TRUE,0.329389109,0.406130942,TRUE,TRUE,0.489866632
318,o,TRUE,0.948476208,FALSE,TRUE,0.329389109,0.406130942,TRUE,TRUE,0.489866632
318,ap,TRUE,0.948476208,FALSE,TRUE,0.329389109,0.406130942,TRUE,TRUE,0.489866632
318,x,TRUE,0.948476208,FALSE,TRUE,0.329389109,0.406130942,TRUE,TRUE,0.489866632
318,ar,TRUE,0.948476208,FALSE,TRUE,0.329389109,0.406130942,TRUE,TRUE,0.489866632
318,t,TRUE,0.948476208,FALSE,TRUE,0.329389109,0.406130942,TRUE,TRUE,0.489866632
318,v,TRUE,0.948476208,FALSE,TRUE,0.329389109,0.406130942,TRUE,TRUE,0.489866632
319,p,FALSE,0.604364866,FALSE,TRUE,0.331202157,0.701602216,TRUE,FALSE,0.094679419
319,c,FALSE,0.604364866,FALSE,TRUE,0.331202157,0.701602216,TRUE,FALSE,0.094679419
319,ak,FALSE,0.604364866,FALSE,TRUE,0.331202157,0.701602216,TRUE,FALSE,0.094679419
319,f,FALSE,0.604364866,FALSE,TRUE,0.331202157,0.701602216,TRUE,FALSE,0.094679419
319,o,FALSE,0.604364866,FALSE,TRUE,0.331202157,0.701602216,TRUE,FALSE,0.094679419
319,t,FALSE,0.604364866,FALSE,TRUE,0.331202157,0.701602216,TRUE,FALSE,0.094679419
319,x,FALSE,0.604364866,FALSE,TRUE,0.331202157,0.701602216,TRUE,FALSE,0.094679419
319,v,FALSE,0.604364866,FALSE,TRUE,0.331202157,0.701602216,TRUE,FALSE,0.094679419
320,b,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,af,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,c,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,a,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,ak,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,k,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,ao,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,am,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,t,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,y,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,u,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
320,d,FALSE,0.018062343,TRUE,FALSE,0.838475459,0.956523552,TRUE,FALSE,0.502951112
321,f,TRUE,0.518345994,TRUE,TRUE,0.063792481,0.200188355,FALSE,TRUE,0.570357156
321,p,TRUE,0.518345994,TRUE,TRUE,0.063792481,0.200188355,FALSE,TRUE,0.570357156
321,c,TRUE,0.518345994,TRUE,TRUE,0.063792481,0.200188355,FALSE,TRUE,0.570357156
321,ak,TRUE,0.518345994,TRUE,TRUE,0.063792481,0.200188355,FALSE,TRUE,0.570357156
321,t,TRUE,0.518345994,TRUE,TRUE,0.063792481,0.200188355,FALSE,TRUE,0.570357156
321,s,TRUE,0.518345994,TRUE,TRUE,0.063792481,0.200188355,FALSE,TRUE,0.570357156
321,z,TRUE,0.518345994,TRUE,TRUE,0.063792481,0.200188355,FALSE,TRUE,0.570357156
322,f,FALSE,0.897554712,TRUE,TRUE,0.572328072,0.47469307,FALSE,TRUE,0.009799254
322,b,FALSE,0.897554712,TRUE,TRUE,0.572328072,0.47469307,FALSE,TRUE,0.009799254
322,s,FALSE,0.897554712,TRUE,TRUE,0.572328072,0.47469307,FALSE,TRUE,0.009799254
322,af,FALSE,0.897554712,TRUE,TRUE,0.572328072,0.47469307,FALSE,TRUE,0.009799254
322,z,FALSE,0.897554712,TRUE,TRUE,0.572328072,0.47469307,FALSE,TRUE,0.009799254
322,ak,FALSE,0.897554712,TRUE,TRUE,0.572328072,0.47469307,FALSE,TRUE,0.009799254
322,c,FALSE,0.897554712,TRUE,TRUE,0.572328072,0.47469307,FALSE,TRUE,0.009799254
322,t,FALSE,0.897554712,TRUE,TRUE,0.572328072,0.47469307,FALSE,TRUE,0.009799254
323,f,TRUE,0.862413156,FALSE,TRUE,0.57283595,0.359186016,TRUE,FALSE,0.400397598
323,p,TRUE,0.862413156,FALSE,TRUE,0.57283595,0.359186016,TRUE,FALSE,0.400397598
323,s,TRUE,0.862413156,FALSE,TRUE,0.57283595,0.359186016,TRUE,FALSE,0.400397598
323,ak,TRUE,0.862413156,FALSE,TRUE,0.57283595,0.359186016,TRUE,FALSE,0.400397598
323,z,TRUE,0.862413156,FALSE,TRUE,0.57283595,0.359186016,TRUE,FALSE,0.400397598
323,ap,TRUE,0.862413156,FALSE,TRUE,0.57283595,0.359186016,TRUE,FALSE,0.400397598
323,ar,TRUE,0.862413156,FALSE,TRUE,0.57283595,0.359186016,TRUE,FALSE,0.400397598
323,t,TRUE,0.862413156,FALSE,TRUE,0.57283595,0.359186016,TRUE,FALSE,0.400397598
324,f,FALSE,0.31008359,FALSE,TRUE,0.635941955,0.230953999,FALSE,TRUE,0.303271105
324,u,FALSE,0.31008359,FALSE,TRUE,0.635941955,0.230953999,FALSE,TRUE,0.303271105
324,p,FALSE,0.31008359,FALSE,TRUE,0.635941955,0.230953999,FALSE,TRUE,0.303271105
324,aa,FALSE,0.31008359,FALSE,TRUE,0.635941955,0.230953999,FALSE,TRUE,0.303271105
324,ak,FALSE,0.31008359,FALSE,TRUE,0.635941955,0.230953999,FALSE,TRUE,0.303271105
324,c,FALSE,0.31008359,FALSE,TRUE,0.635941955,0.230953999,FALSE,TRUE,0.303271105
324,t,FALSE,0.31008359,FALSE,TRUE,0.635941955,0.230953999,FALSE,TRUE,0.303271105
325,f,FALSE,0.626496382,TRUE,TRUE,0.227170036,0.420634918,FALSE,FALSE,0.175366555
325,o,FALSE,0.626496382,TRUE,TRUE,0.227170036,0.420634918,FALSE,FALSE,0.175366555
325,p,FALSE,0.626496382,TRUE,TRUE,0.227170036,0.420634918,FALSE,FALSE,0.175366555
325,ap,FALSE,0.626496382,TRUE,TRUE,0.227170036,0.420634918,FALSE,FALSE,0.175366555
326,b,FALSE,0.915023283,TRUE,TRUE,0.438845077,0.763009861,TRUE,TRUE,0.983639805
326,a,FALSE,0.915023283,TRUE,TRUE,0.438845077,0.763009861,TRUE,TRUE,0.983639805
326,ae,FALSE,0.915023283,TRUE,TRUE,0.438845077,0.763009861,TRUE,TRUE,0.983639805
326,af,FALSE,0.915023283,TRUE,TRUE,0.438845077,0.763009861,TRUE,TRUE,0.983639805
326,q,FALSE,0.915023283,TRUE,TRUE,0.438845077,0.763009861,TRUE,TRUE,0.983639805
326,ak,FALSE,0.915023283,TRUE,TRUE,0.438845077,0.763009861,TRUE,TRUE,0.983639805
326,r,FALSE,0.915023283,TRUE,TRUE,0.438845077,0.763009861,TRUE,TRUE,0.983639805
327,p,TRUE,0.588879527,FALSE,FALSE,0.911355487,0.285596519,TRUE,TRUE,0.272594252
327,c,TRUE,0.588879527,FALSE,FALSE,0.911355487,0.285596519,TRUE,TRUE,0.272594252
327,ak,TRUE,0.588879527,FALSE,FALSE,0.911355487,0.285596519,TRUE,TRUE,0.272594252
327,f,TRUE,0.588879527,FALSE,FALSE,0.911355487,0.285596519,TRUE,TRUE,0.272594252
327,t,TRUE,0.588879527,FALSE,FALSE,0.911355487,0.285596519,TRUE,TRUE,0.272594252
327,o,TRUE,0.588879527,FALSE,FALSE,0.911355487,0.285596519,TRUE,TRUE,0.272594252
327,x,TRUE,0.588879527,FALSE,FALSE,0.911355487,0.285596519,TRUE,TRUE,0.272594252
327,v,TRUE,0.588879527,FALSE,FALSE,0.911355487,0.285596519,TRUE,TRUE,0.272594252
328,b,FALSE,0.90858794,FALSE,FALSE,0.740749933,0.061188048,TRUE,FALSE,0.046131258
328,f,FALSE,0.90858794,FALSE,FALSE,0.740749933,0.061188048,TRUE,FALSE,0.046131258
328,o,FALSE,0.90858794,FALSE,FALSE,0.740749933,0.061188048,TRUE,FALSE,0.046131258
328,af,FALSE,0.90858794,FALSE,FALSE,0.740749933,0.061188048,TRUE,FALSE,0.046131258
328,c,FALSE,0.90858794,FALSE,FALSE,0.740749933,0.061188048,TRUE,FALSE,0.046131258
328,x,FALSE,0.90858794,FALSE,FALSE,0.740749933,0.061188048,TRUE,FALSE,0.046131258
328,v,FALSE,0.90858794,FALSE,FALSE,0.740749933,0.061188048,TRUE,FALSE,0.046131258
329,n,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,w,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,g,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,b,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,ac,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,af,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,ad,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,ap,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,l,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,ar,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,ak,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,aj,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
329,t,FALSE,0.962896326,TRUE,TRUE,0.780905722,0.785952976,FALSE,FALSE,0.528554256
330,a,FALSE,0.772207196,FALSE,TRUE,0.798626301,0.722662255,TRUE,TRUE,0.68934875
330,b,FALSE,0.772207196,FALSE,TRUE,0.798626301,0.722662255,TRUE,TRUE,0.68934875
330,ae,FALSE,0.772207196,FALSE,TRUE,0.798626301,0.722662255,TRUE,TRUE,0.68934875
330,am,FALSE,0.772207196,FALSE,TRUE,0.798626301,0.722662255,TRUE,TRUE,0.68934875
330,af,FALSE,0.772207196,FALSE,TRUE,0.798626301,0.722662255,TRUE,TRUE,0.68934875
330,c,FALSE,0.772207196,FALSE,TRUE,0.798626301,0.722662255,TRUE,TRUE,0.68934875
330,y,FALSE,0.772207196,FALSE,TRUE,0.798626301,0.722662255,TRUE,TRUE,0.68934875
330,r,FALSE,0.772207196,FALSE,TRUE,0.798626301,0.722662255,TRUE,TRUE,0.68934875
330,ak,FALSE,0.772207196,FALSE,TRUE,0.798626301,0.722662255,TRUE,TRUE,0.68934875
331,a,TRUE,0.337038945,TRUE,TRUE,0.416916165,0.298629533,FALSE,TRUE,0.50484715
331,p,TRUE,0.337038945,TRUE,TRUE,0.416916165,0.298629533,FALSE,TRUE,0.50484715
331,ae,TRUE,0.337038945,TRUE,TRUE,0.416916165,0.298629533,FALSE,TRUE,0.50484715
331,y,TRUE,0.337038945,TRUE,TRUE,0.416916165,0.298629533,FALSE,TRUE,0.50484715
331,ak,TRUE,0.337038945,TRUE,TRUE,0.416916165,0.298629533,FALSE,TRUE,0.50484715
331,am,TRUE,0.337038945,TRUE,TRUE,0.416916165,0.298629533,FALSE,TRUE,0.50484715
331,c,TRUE,0.337038945,TRUE,TRUE,0.416916165,0.298629533,FALSE,TRUE,0.50484715
331,s,TRUE,0.337038945,TRUE,TRUE,0.416916165,0.298629533,FALSE,TRUE,0.50484715
331,z,TRUE,0.337038945,TRUE,TRUE,0.416916165,0.298629533,FALSE,TRUE,0.50484715
331,t,TRUE,0.337038945,TRUE,TRUE,0.416916165,0.298629533,FALSE,TRUE,0.50484715
332,a,TRUE,0.099295529,FALSE,FALSE,0.957501378,0.452819398,FALSE,TRUE,0.019239674
332,p,TRUE,0.099295529,FALSE,FALSE,0.957501378,0.452819398,FALSE,TRUE,0.019239674
332,ae,TRUE,0.099295529,FALSE,FALSE,0.957501378,0.452819398,FALSE,TRUE,0.019239674
332,ak,TRUE,0.099295529,FALSE,FALSE,0.957501378,0.452819398,FALSE,TRUE,0.019239674
332,ap,TRUE,0.099295529,FALSE,FALSE,0.957501378,0.452819398,FALSE,TRUE,0.019239674
332,q,TRUE,0.099295529,FALSE,FALSE,0.957501378,0.452819398,FALSE,TRUE,0.019239674
332,s,TRUE,0.099295529,FALSE,FALSE,0.957501378,0.452819398,FALSE,TRUE,0.019239674
332,ar,TRUE,0.099295529,FALSE,FALSE,0.957501378,0.452819398,FALSE,TRUE,0.019239674
332,t,TRUE,0.099295529,FALSE,FALSE,0.957501378,0.452819398,FALSE,TRUE,0.019239674
332,z,TRUE,0.099295529,FALSE,FALSE,0.957501378,0.452819398,FALSE,TRUE,0.019239674
333,p,FALSE,0.317511674,TRUE,TRUE,0.840769843,0.18542769,TRUE,FALSE,0.504637157
333,f,FALSE,0.317511674,TRUE,TRUE,0.840769843,0.18542769,TRUE,FALSE,0.504637157
333,ap,FALSE,0.317511674,TRUE,TRUE,0.840769843,0.18542769,TRUE,FALSE,0.504637157
333,ak,FALSE,0.317511674,TRUE,TRUE,0.840769843,0.18542769,TRUE,FALSE,0.504637157
333,s,FALSE,0.317511674,TRUE,TRUE,0.840769843,0.18542769,TRUE,FALSE,0.504637157
333,ar,FALSE,0.317511674,TRUE,TRUE,0.840769843,0.18542769,TRUE,FALSE,0.504637157
333,t,FALSE,0.317511674,TRUE,TRUE,0.840769843,0.18542769,TRUE,FALSE,0.504637157
333,z,FALSE,0.317511674,TRUE,TRUE,0.840769843,0.18542769,TRUE,FALSE,0.504637157
334,p,TRUE,0.173441391,TRUE,FALSE,0.841554182,0.893758241,TRUE,TRUE,0.468087783
334,ag,TRUE,0.173441391,TRUE,FALSE,0.841554182,0.893758241,TRUE,TRUE,0.468087783
334,ak,TRUE,0.173441391,TRUE,FALSE,0.841554182,0.893758241,TRUE,TRUE,0.468087783
334,d,TRUE,0.173441391,TRUE,FALSE,0.841554182,0.893758241,TRUE,TRUE,0.468087783
334,u,TRUE,0.173441391,TRUE,FALSE,0.841554182,0.893758241,TRUE,TRUE,0.468087783
334,ap,TRUE,0.173441391,TRUE,FALSE,0.841554182,0.893758241,TRUE,TRUE,0.468087783
334,ar,TRUE,0.173441391,TRUE,FALSE,0.841554182,0.893758241,TRUE,TRUE,0.468087783
334,t,TRUE,0.173441391,TRUE,FALSE,0.841554182,0.893758241,TRUE,TRUE,0.468087783
335,a,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,p,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,ao,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,ap,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,k,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,ak,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,ar,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,y,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,am,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,t,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,s,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
335,z,TRUE,0.038816468,FALSE,FALSE,0.549583918,0.192331452,FALSE,FALSE,0.003139357
336,p,FALSE,0.776617251,TRUE,TRUE,0.985569796,0.747896771,FALSE,TRUE,0.993629557
336,f,FALSE,0.776617251,TRUE,TRUE,0.985569796,0.747896771,FALSE,TRUE,0.993629557
336,r,FALSE,0.776617251,TRUE,TRUE,0.985569796,0.747896771,FALSE,TRUE,0.993629557
336,ak,FALSE,0.776617251,TRUE,TRUE,0.985569796,0.747896771,FALSE,TRUE,0.993629557
336,c,FALSE,0.776617251,TRUE,TRUE,0.985569796,0.747896771,FALSE,TRUE,0.993629557
336,t,FALSE,0.776617251,TRUE,TRUE,0.985569796,0.747896771,FALSE,TRUE,0.993629557
337,f,FALSE,0.141824419,TRUE,TRUE,0.227331318,0.49542862,FALSE,TRUE,0.803390524
337,p,FALSE,0.141824419,TRUE,TRUE,0.227331318,0.49542862,FALSE,TRUE,0.803390524
337,s,FALSE,0.141824419,TRUE,TRUE,0.227331318,0.49542862,FALSE,TRUE,0.803390524
337,c,FALSE,0.141824419,TRUE,TRUE,0.227331318,0.49542862,FALSE,TRUE,0.803390524
337,z,FALSE,0.141824419,TRUE,TRUE,0.227331318,0.49542862,FALSE,TRUE,0.803390524
337,ak,FALSE,0.141824419,TRUE,TRUE,0.227331318,0.49542862,FALSE,TRUE,0.803390524
337,t,FALSE,0.141824419,TRUE,TRUE,0.227331318,0.49542862,FALSE,TRUE,0.803390524
338,f,FALSE,0.869132653,TRUE,TRUE,0.237173104,0.009065109,TRUE,FALSE,0.841748016
338,b,FALSE,0.869132653,TRUE,TRUE,0.237173104,0.009065109,TRUE,FALSE,0.841748016
338,o,FALSE,0.869132653,TRUE,TRUE,0.237173104,0.009065109,TRUE,FALSE,0.841748016
338,x,FALSE,0.869132653,TRUE,TRUE,0.237173104,0.009065109,TRUE,FALSE,0.841748016
338,af,FALSE,0.869132653,TRUE,TRUE,0.237173104,0.009065109,TRUE,FALSE,0.841748016
338,ak,FALSE,0.869132653,TRUE,TRUE,0.237173104,0.009065109,TRUE,FALSE,0.841748016
338,v,FALSE,0.869132653,TRUE,TRUE,0.237173104,0.009065109,TRUE,FALSE,0.841748016
338,c,FALSE,0.869132653,TRUE,TRUE,0.237173104,0.009065109,TRUE,FALSE,0.841748016
339,b,FALSE,0.341263712,TRUE,TRUE,0.439694108,0.447397507,FALSE,TRUE,0.549423533
339,f,FALSE,0.341263712,TRUE,TRUE,0.439694108,0.447397507,FALSE,TRUE,0.549423533
339,o,FALSE,0.341263712,TRUE,TRUE,0.439694108,0.447397507,FALSE,TRUE,0.549423533
339,af,FALSE,0.341263712,TRUE,TRUE,0.439694108,0.447397507,FALSE,TRUE,0.549423533
339,ak,FALSE,0.341263712,TRUE,TRUE,0.439694108,0.447397507,FALSE,TRUE,0.549423533
339,x,FALSE,0.341263712,TRUE,TRUE,0.439694108,0.447397507,FALSE,TRUE,0.549423533
339,v,FALSE,0.341263712,TRUE,TRUE,0.439694108,0.447397507,FALSE,TRUE,0.549423533
339,ap,FALSE,0.341263712,TRUE,TRUE,0.439694108,0.447397507,FALSE,TRUE,0.549423533
339,ar,FALSE,0.341263712,TRUE,TRUE,0.439694108,0.447397507,FALSE,TRUE,0.549423533
339,t,FALSE,0.341263712,TRUE,TRUE,0.439694108,0.447397507,FALSE,TRUE,0.549423533
340,f,TRUE,0.591358658,TRUE,FALSE,0.819701228,0.827800345,FALSE,TRUE,0.475554755
340,b,TRUE,0.591358658,TRUE,FALSE,0.819701228,0.827800345,FALSE,TRUE,0.475554755
340,af,TRUE,0.591358658,TRUE,FALSE,0.819701228,0.827800345,FALSE,TRUE,0.475554755
340,ap,TRUE,0.591358658,TRUE,FALSE,0.819701228,0.827800345,FALSE,TRUE,0.475554755
340,ak,TRUE,0.591358658,TRUE,FALSE,0.819701228,0.827800345,FALSE,TRUE,0.475554755
340,s,TRUE,0.591358658,TRUE,FALSE,0.819701228,0.827800345,FALSE,TRUE,0.475554755
340,ar,TRUE,0.591358658,TRUE,FALSE,0.819701228,0.827800345,FALSE,TRUE,0.475554755
340,z,TRUE,0.591358658,TRUE,FALSE,0.819701228,0.827800345,FALSE,TRUE,0.475554755
341,p,TRUE,0.552035473,FALSE,TRUE,0.355342064,0.253855716,TRUE,FALSE,0.018700647
341,a,TRUE,0.552035473,FALSE,TRUE,0.355342064,0.253855716,TRUE,FALSE,0.018700647
341,c,TRUE,0.552035473,FALSE,TRUE,0.355342064,0.253855716,TRUE,FALSE,0.018700647
341,ak,TRUE,0.552035473,FALSE,TRUE,0.355342064,0.253855716,TRUE,FALSE,0.018700647
341,t,TRUE,0.552035473,FALSE,TRUE,0.355342064,0.253855716,TRUE,FALSE,0.018700647
341,ae,TRUE,0.552035473,FALSE,TRUE,0.355342064,0.253855716,TRUE,FALSE,0.018700647
341,h,TRUE,0.552035473,FALSE,TRUE,0.355342064,0.253855716,TRUE,FALSE,0.018700647
341,ai,TRUE,0.552035473,FALSE,TRUE,0.355342064,0.253855716,TRUE,FALSE,0.018700647
341,s,TRUE,0.552035473,FALSE,TRUE,0.355342064,0.253855716,TRUE,FALSE,0.018700647
342,f,TRUE,0.856472789,FALSE,FALSE,0.403842937,0.449809186,FALSE,FALSE,0.458477161
342,o,TRUE,0.856472789,FALSE,FALSE,0.403842937,0.449809186,FALSE,FALSE,0.458477161
342,b,TRUE,0.856472789,FALSE,FALSE,0.403842937,0.449809186,FALSE,FALSE,0.458477161
342,af,TRUE,0.856472789,FALSE,FALSE,0.403842937,0.449809186,FALSE,FALSE,0.458477161
342,ak,TRUE,0.856472789,FALSE,FALSE,0.403842937,0.449809186,FALSE,FALSE,0.458477161
342,x,TRUE,0.856472789,FALSE,FALSE,0.403842937,0.449809186,FALSE,FALSE,0.458477161
342,v,TRUE,0.856472789,FALSE,FALSE,0.403842937,0.449809186,FALSE,FALSE,0.458477161
342,ap,TRUE,0.856472789,FALSE,FALSE,0.403842937,0.449809186,FALSE,FALSE,0.458477161
342,ar,TRUE,0.856472789,FALSE,FALSE,0.403842937,0.449809186,FALSE,FALSE,0.458477161
342,t,TRUE,0.856472789,FALSE,FALSE,0.403842937,0.449809186,FALSE,FALSE,0.458477161
343,b,TRUE,0.827276981,FALSE,TRUE,0.298076921,0.755943464,FALSE,FALSE,0.790475704
343,af,TRUE,0.827276981,FALSE,TRUE,0.298076921,0.755943464,FALSE,FALSE,0.790475704
343,ak,TRUE,0.827276981,FALSE,TRUE,0.298076921,0.755943464,FALSE,FALSE,0.790475704
343,a,TRUE,0.827276981,FALSE,TRUE,0.298076921,0.755943464,FALSE,FALSE,0.790475704
343,ae,TRUE,0.827276981,FALSE,TRUE,0.298076921,0.755943464,FALSE,FALSE,0.790475704
343,ap,TRUE,0.827276981,FALSE,TRUE,0.298076921,0.755943464,FALSE,FALSE,0.790475704
