case,event,z_2,z_1,z_4,z_3,z_5
361,t,0.682613339,FALSE,0.420141418,0.591866338,TRUE
361,q,0.682613339,FALSE,0.420141418,0.591866338,TRUE
361,w,0.682613339,FALSE,0.420141418,0.591866338,TRUE
361,i,0.682613339,FALSE,0.420141418,0.591866338,TRUE
361,p,0.682613339,FALSE,0.420141418,0.591866338,TRUE
362,t,0.06629914,FALSE,0.944784758,0.54364063,FALSE
362,a,0.06629914,FALSE,0.944784758,0.54364063,FALSE
362,i,0.06629914,FALSE,0.944784758,0.54364063,FALSE
362,f,0.06629914,FALSE,0.944784758,0.54364063,FALSE
362,q,0.06629914,FALSE,0.944784758,0.54364063,FALSE
362,w,0.06629914,FALSE,0.944784758,0.54364063,FALSE
362,f,0.06629914,FALSE,0.944784758,0.54364063,FALSE
362,i,0.06629914,FALSE,0.944784758,0.54364063,FALSE
362,p,0.06629914,FALSE,0.944784758,0.54364063,FALSE
362,h,0.06629914,FALSE,0.944784758,0.54364063,FALSE
363,k,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,t,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,x,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,i,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,q,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,ar,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,j,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,m,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,g,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,w,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,i,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,p,0.57026451,FALSE,0.370724154,0.024955599,FALSE
363,i,0.57026451,FALSE,0.370724154,0.024955599,FALSE
364,i,0.191662979,TRUE,0.978963142,0.423882692,FALSE
364,f,0.191662979,TRUE,0.978963142,0.423882692,FALSE
364,t,0.191662979,TRUE,0.978963142,0.423882692,FALSE
364,d,0.191662979,TRUE,0.978963142,0.423882692,FALSE
364,q,0.191662979,TRUE,0.978963142,0.423882692,FALSE
364,f,0.191662979,TRUE,0.978963142,0.423882692,FALSE
364,w,0.191662979,TRUE,0.978963142,0.423882692,FALSE
364,i,0.191662979,TRUE,0.978963142,0.423882692,FALSE
364,p,0.191662979,TRUE,0.978963142,0.423882692,FALSE
364,h,0.191662979,TRUE,0.978963142,0.423882692,FALSE
365,a,0.198526893,TRUE,0.018574701,0.662518558,FALSE
365,i,0.198526893,TRUE,0.018574701,0.662518558,FALSE
365,f,0.198526893,TRUE,0.018574701,0.662518558,FALSE
365,f,0.198526893,TRUE,0.018574701,0.662518558,FALSE
365,t,0.198526893,TRUE,0.018574701,0.662518558,FALSE
365,q,0.198526893,TRUE,0.018574701,0.662518558,FALSE
365,w,0.198526893,TRUE,0.018574701,0.662518558,FALSE
365,i,0.198526893,TRUE,0.018574701,0.662518558,FALSE
365,p,0.198526893,TRUE,0.018574701,0.662518558,FALSE
365,i,0.198526893,TRUE,0.018574701,0.662518558,FALSE
366,b,0.802556776,TRUE,0.937261169,0.404624751,TRUE
366,t,0.802556776,TRUE,0.937261169,0.404624751,TRUE
366,q,0.802556776,TRUE,0.937261169,0.404624751,TRUE
366,f,0.802556776,TRUE,0.937261169,0.404624751,TRUE
366,d,0.802556776,TRUE,0.937261169,0.404624751,TRUE
366,f,0.802556776,TRUE,0.937261169,0.404624751,TRUE
366,w,0.802556776,TRUE,0.937261169,0.404624751,TRUE
366,i,0.802556776,TRUE,0.937261169,0.404624751,TRUE
366,p,0.802556776,TRUE,0.937261169,0.404624751,TRUE
367,i,0.735261968,TRUE,0.34606107,0.682073755,FALSE
367,t,0.735261968,TRUE,0.34606107,0.682073755,FALSE
367,a,0.735261968,TRUE,0.34606107,0.682073755,FALSE
367,q,0.735261968,TRUE,0.34606107,0.682073755,FALSE
367,f,0.735261968,TRUE,0.34606107,0.682073755,FALSE
367,w,0.735261968,TRUE,0.34606107,0.682073755,FALSE
367,i,0.735261968,TRUE,0.34606107,0.682073755,FALSE
367,f,0.735261968,TRUE,0.34606107,0.682073755,FALSE
367,p,0.735261968,TRUE,0.34606107,0.682073755,FALSE
368,a,0.716741972,FALSE,0.419020265,0.671370639,FALSE
368,f,0.716741972,FALSE,0.419020265,0.671370639,FALSE
368,i,0.716741972,FALSE,0.419020265,0.671370639,FALSE
368,f,0.716741972,FALSE,0.419020265,0.671370639,FALSE
368,t,0.716741972,FALSE,0.419020265,0.671370639,FALSE
368,q,0.716741972,FALSE,0.419020265,0.671370639,FALSE
368,w,0.716741972,FALSE,0.419020265,0.671370639,FALSE
368,i,0.716741972,FALSE,0.419020265,0.671370639,FALSE
368,p,0.716741972,FALSE,0.419020265,0.671370639,FALSE
368,i,0.716741972,FALSE,0.419020265,0.671370639,FALSE
369,t,0.461706294,TRUE,0.62246157,0.859036146,FALSE
369,f,0.461706294,TRUE,0.62246157,0.859036146,FALSE
369,i,0.461706294,TRUE,0.62246157,0.859036146,FALSE
369,a,0.461706294,TRUE,0.62246157,0.859036146,FALSE
369,f,0.461706294,TRUE,0.62246157,0.859036146,FALSE
369,q,0.461706294,TRUE,0.62246157,0.859036146,FALSE
369,w,0.461706294,TRUE,0.62246157,0.859036146,FALSE
370,i,0.95083243,TRUE,0.043170508,0.020024409,FALSE
370,x,0.95083243,TRUE,0.043170508,0.020024409,FALSE
370,t,0.95083243,TRUE,0.043170508,0.020024409,FALSE
370,ap,0.95083243,TRUE,0.043170508,0.020024409,FALSE
370,q,0.95083243,TRUE,0.043170508,0.020024409,FALSE
370,ad,0.95083243,TRUE,0.043170508,0.020024409,FALSE
370,u,0.95083243,TRUE,0.043170508,0.020024409,FALSE
370,w,0.95083243,TRUE,0.043170508,0.020024409,FALSE
370,j,0.95083243,TRUE,0.043170508,0.020024409,FALSE
370,i,0.95083243,TRUE,0.043170508,0.020024409,FALSE
370,p,0.95083243,TRUE,0.043170508,0.020024409,FALSE
371,h,0.594043362,FALSE,0.1171597,0.937260489,TRUE
371,f,0.594043362,FALSE,0.1171597,0.937260489,TRUE
371,a,0.594043362,FALSE,0.1171597,0.937260489,TRUE
372,b,0.99478217,TRUE,0.681809873,0.396893232,TRUE
372,t,0.99478217,TRUE,0.681809873,0.396893232,TRUE
372,a,0.99478217,TRUE,0.681809873,0.396893232,TRUE
372,f,0.99478217,TRUE,0.681809873,0.396893232,TRUE
372,q,0.99478217,TRUE,0.681809873,0.396893232,TRUE
372,f,0.99478217,TRUE,0.681809873,0.396893232,TRUE
372,w,0.99478217,TRUE,0.681809873,0.396893232,TRUE
373,f,0.059689451,FALSE,0.023317229,0.734082251,TRUE
373,t,0.059689451,FALSE,0.023317229,0.734082251,TRUE
373,a,0.059689451,FALSE,0.023317229,0.734082251,TRUE
373,f,0.059689451,FALSE,0.023317229,0.734082251,TRUE
373,b,0.059689451,FALSE,0.023317229,0.734082251,TRUE
373,q,0.059689451,FALSE,0.023317229,0.734082251,TRUE
373,w,0.059689451,FALSE,0.023317229,0.734082251,TRUE
373,i,0.059689451,FALSE,0.023317229,0.734082251,TRUE
373,p,0.059689451,FALSE,0.023317229,0.734082251,TRUE
374,a,0.859420657,FALSE,0.673030865,0.768222409,FALSE
374,f,0.859420657,FALSE,0.673030865,0.768222409,FALSE
374,t,0.859420657,FALSE,0.673030865,0.768222409,FALSE
374,f,0.859420657,FALSE,0.673030865,0.768222409,FALSE
374,i,0.859420657,FALSE,0.673030865,0.768222409,FALSE
374,q,0.859420657,FALSE,0.673030865,0.768222409,FALSE
374,w,0.859420657,FALSE,0.673030865,0.768222409,FALSE
374,i,0.859420657,FALSE,0.673030865,0.768222409,FALSE
374,p,0.859420657,FALSE,0.673030865,0.768222409,FALSE
374,i,0.859420657,FALSE,0.673030865,0.768222409,FALSE
375,t,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,b,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,ad,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,x,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,ap,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,q,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,w,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,j,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,m,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,i,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,p,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,o,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,l,0.973732379,TRUE,0.207211528,0.072408191,TRUE
375,r,0.973732379,TRUE,0.207211528,0.072408191,TRUE
376,b,0.306763328,FALSE,0.396178281,0.647387954,TRUE
376,f,0.306763328,FALSE,0.396178281,0.647387954,TRUE
376,d,0.306763328,FALSE,0.396178281,0.647387954,TRUE
376,t,0.306763328,FALSE,0.396178281,0.647387954,TRUE
376,f,0.306763328,FALSE,0.396178281,0.647387954,TRUE
376,q,0.306763328,FALSE,0.396178281,0.647387954,TRUE
376,w,0.306763328,FALSE,0.396178281,0.647387954,TRUE
376,i,0.306763328,FALSE,0.396178281,0.647387954,TRUE
376,p,0.306763328,FALSE,0.396178281,0.647387954,TRUE
377,i,0.622747528,FALSE,0.229261573,0.428243367,FALSE
377,f,0.622747528,FALSE,0.229261573,0.428243367,FALSE
377,t,0.622747528,FALSE,0.229261573,0.428243367,FALSE
377,q,0.622747528,FALSE,0.229261573,0.428243367,FALSE
377,a,0.622747528,FALSE,0.229261573,0.428243367,FALSE
377,f,0.622747528,FALSE,0.229261573,0.428243367,FALSE
377,w,0.622747528,FALSE,0.229261573,0.428243367,FALSE
377,i,0.622747528,FALSE,0.229261573,0.428243367,FALSE
377,p,0.622747528,FALSE,0.229261573,0.428243367,FALSE
377,i,0.622747528,FALSE,0.229261573,0.428243367,FALSE
378,b,0.364773968,FALSE,0.257289358,0.104520225,TRUE
378,t,0.364773968,FALSE,0.257289358,0.104520225,TRUE
378,a,0.364773968,FALSE,0.257289358,0.104520225,TRUE
378,f,0.364773968,FALSE,0.257289358,0.104520225,TRUE
378,f,0.364773968,FALSE,0.257289358,0.104520225,TRUE
378,q,0.364773968,FALSE,0.257289358,0.104520225,TRUE
378,w,0.364773968,FALSE,0.257289358,0.104520225,TRUE
378,i,0.364773968,FALSE,0.257289358,0.104520225,TRUE
379,t,0.998509861,TRUE,0.952064694,0.701388962,FALSE
379,d,0.998509861,TRUE,0.952064694,0.701388962,FALSE
379,f,0.998509861,TRUE,0.952064694,0.701388962,FALSE
379,i,0.998509861,TRUE,0.952064694,0.701388962,FALSE
379,f,0.998509861,TRUE,0.952064694,0.701388962,FALSE
379,q,0.998509861,TRUE,0.952064694,0.701388962,FALSE
379,w,0.998509861,TRUE,0.952064694,0.701388962,FALSE
379,i,0.998509861,TRUE,0.952064694,0.701388962,FALSE
379,p,0.998509861,TRUE,0.952064694,0.701388962,FALSE
379,h,0.998509861,TRUE,0.952064694,0.701388962,FALSE
380,t,0.444914334,FALSE,0.225891691,0.513576463,FALSE
380,f,0.444914334,FALSE,0.225891691,0.513576463,FALSE
380,a,0.444914334,FALSE,0.225891691,0.513576463,FALSE
380,i,0.444914334,FALSE,0.225891691,0.513576463,FALSE
380,f,0.444914334,FALSE,0.225891691,0.513576463,FALSE
380,q,0.444914334,FALSE,0.225891691,0.513576463,FALSE
380,w,0.444914334,FALSE,0.225891691,0.513576463,FALSE
380,i,0.444914334,FALSE,0.225891691,0.513576463,FALSE
380,p,0.444914334,FALSE,0.225891691,0.513576463,FALSE
380,i,0.444914334,FALSE,0.225891691,0.513576463,FALSE
381,a,0.444591563,TRUE,0.964323999,0.014570533,FALSE
381,f,0.444591563,TRUE,0.964323999,0.014570533,FALSE
381,i,0.444591563,TRUE,0.964323999,0.014570533,FALSE
381,f,0.444591563,TRUE,0.964323999,0.014570533,FALSE
381,t,0.444591563,TRUE,0.964323999,0.014570533,FALSE
381,q,0.444591563,TRUE,0.964323999,0.014570533,FALSE
381,w,0.444591563,TRUE,0.964323999,0.014570533,FALSE
381,i,0.444591563,TRUE,0.964323999,0.014570533,FALSE
381,p,0.444591563,TRUE,0.964323999,0.014570533,FALSE
381,h,0.444591563,TRUE,0.964323999,0.014570533,FALSE
382,t,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,k,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,x,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,b,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,ar,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,q,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,j,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,m,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,g,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,w,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,i,0.938108768,TRUE,0.229605331,0.050446301,TRUE
382,p,0.938108768,TRUE,0.229605331,0.050446301,TRUE
383,d,0.427052461,FALSE,0.758409046,0.671768934,TRUE
383,f,0.427052461,FALSE,0.758409046,0.671768934,TRUE
383,b,0.427052461,FALSE,0.758409046,0.671768934,TRUE
383,t,0.427052461,FALSE,0.758409046,0.671768934,TRUE
383,f,0.427052461,FALSE,0.758409046,0.671768934,TRUE
383,q,0.427052461,FALSE,0.758409046,0.671768934,TRUE
383,w,0.427052461,FALSE,0.758409046,0.671768934,TRUE
383,i,0.427052461,FALSE,0.758409046,0.671768934,TRUE
383,p,0.427052461,FALSE,0.758409046,0.671768934,TRUE
383,i,0.427052461,FALSE,0.758409046,0.671768934,TRUE
384,a,0.205654448,TRUE,0.417056168,0.321692292,FALSE
384,f,0.205654448,TRUE,0.417056168,0.321692292,FALSE
384,f,0.205654448,TRUE,0.417056168,0.321692292,FALSE
384,t,0.205654448,TRUE,0.417056168,0.321692292,FALSE
384,i,0.205654448,TRUE,0.417056168,0.321692292,FALSE
384,q,0.205654448,TRUE,0.417056168,0.321692292,FALSE
384,w,0.205654448,TRUE,0.417056168,0.321692292,FALSE
384,i,0.205654448,TRUE,0.417056168,0.321692292,FALSE
384,p,0.205654448,TRUE,0.417056168,0.321692292,FALSE
384,i,0.205654448,TRUE,0.417056168,0.321692292,FALSE
385,t,0.222364928,FALSE,0.645081563,0.705521416,TRUE
385,b,0.222364928,FALSE,0.645081563,0.705521416,TRUE
385,f,0.222364928,FALSE,0.645081563,0.705521416,TRUE
385,a,0.222364928,FALSE,0.645081563,0.705521416,TRUE
385,f,0.222364928,FALSE,0.645081563,0.705521416,TRUE
385,q,0.222364928,FALSE,0.645081563,0.705521416,TRUE
385,w,0.222364928,FALSE,0.645081563,0.705521416,TRUE
385,i,0.222364928,FALSE,0.645081563,0.705521416,TRUE
385,p,0.222364928,FALSE,0.645081563,0.705521416,TRUE
386,t,0.412515394,TRUE,0.508452831,0.404386075,FALSE
386,i,0.412515394,TRUE,0.508452831,0.404386075,FALSE
386,f,0.412515394,TRUE,0.508452831,0.404386075,FALSE
386,q,0.412515394,TRUE,0.508452831,0.404386075,FALSE
386,d,0.412515394,TRUE,0.508452831,0.404386075,FALSE
386,f,0.412515394,TRUE,0.508452831,0.404386075,FALSE
386,w,0.412515394,TRUE,0.508452831,0.404386075,FALSE
386,i,0.412515394,TRUE,0.508452831,0.404386075,FALSE
386,p,0.412515394,TRUE,0.508452831,0.404386075,FALSE
386,i,0.412515394,TRUE,0.508452831,0.404386075,FALSE
387,t,0.078472387,FALSE,0.129083194,0.904980071,TRUE
387,f,0.078472387,FALSE,0.129083194,0.904980071,TRUE
387,b,0.078472387,FALSE,0.129083194,0.904980071,TRUE
387,a,0.078472387,FALSE,0.129083194,0.904980071,TRUE
387,q,0.078472387,FALSE,0.129083194,0.904980071,TRUE
387,f,0.078472387,FALSE,0.129083194,0.904980071,TRUE
387,w,0.078472387,FALSE,0.129083194,0.904980071,TRUE
388,t,0.73846837,FALSE,0.162507345,0.3721466,TRUE
388,a,0.73846837,FALSE,0.162507345,0.3721466,TRUE
388,f,0.73846837,FALSE,0.162507345,0.3721466,TRUE
389,c,0.519087076,TRUE,0.653771202,0.507122737,FALSE
389,f,0.519087076,TRUE,0.653771202,0.507122737,FALSE
389,a,0.519087076,TRUE,0.653771202,0.507122737,FALSE
389,f,0.519087076,TRUE,0.653771202,0.507122737,FALSE
390,c,0.616829571,FALSE,0.288208774,0.780731187,FALSE
390,d,0.616829571,FALSE,0.288208774,0.780731187,FALSE
390,f,0.616829571,FALSE,0.288208774,0.780731187,FALSE
390,f,0.616829571,FALSE,0.288208774,0.780731187,FALSE
391,b,0.504162815,TRUE,0.85720178,0.423620491,TRUE
391,a,0.504162815,TRUE,0.85720178,0.423620491,TRUE
391,t,0.504162815,TRUE,0.85720178,0.423620491,TRUE
391,f,0.504162815,TRUE,0.85720178,0.423620491,TRUE
391,q,0.504162815,TRUE,0.85720178,0.423620491,TRUE
391,f,0.504162815,TRUE,0.85720178,0.423620491,TRUE
391,w,0.504162815,TRUE,0.85720178,0.423620491,TRUE
391,i,0.504162815,TRUE,0.85720178,0.423620491,TRUE
391,p,0.504162815,TRUE,0.85720178,0.423620491,TRUE
391,i,0.504162815,TRUE,0.85720178,0.423620491,TRUE
392,t,0.197747294,FALSE,0.373587373,0.920744662,TRUE
392,d,0.197747294,FALSE,0.373587373,0.920744662,TRUE
392,b,0.197747294,FALSE,0.373587373,0.920744662,TRUE
392,f,0.197747294,FALSE,0.373587373,0.920744662,TRUE
392,q,0.197747294,FALSE,0.373587373,0.920744662,TRUE
392,f,0.197747294,FALSE,0.373587373,0.920744662,TRUE
392,w,0.197747294,FALSE,0.373587373,0.920744662,TRUE
392,i,0.197747294,FALSE,0.373587373,0.920744662,TRUE
392,p,0.197747294,FALSE,0.373587373,0.920744662,TRUE
393,d,0.755691542,TRUE,0.72984588,0.858431407,TRUE
393,t,0.755691542,TRUE,0.72984588,0.858431407,TRUE
393,f,0.755691542,TRUE,0.72984588,0.858431407,TRUE
393,b,0.755691542,TRUE,0.72984588,0.858431407,TRUE
393,f,0.755691542,TRUE,0.72984588,0.858431407,TRUE
393,q,0.755691542,TRUE,0.72984588,0.858431407,TRUE
393,w,0.755691542,TRUE,0.72984588,0.858431407,TRUE
393,i,0.755691542,TRUE,0.72984588,0.858431407,TRUE
394,a,0.349022141,TRUE,0.424167853,0.51273659,FALSE
394,i,0.349022141,TRUE,0.424167853,0.51273659,FALSE
394,f,0.349022141,TRUE,0.424167853,0.51273659,FALSE
394,t,0.349022141,TRUE,0.424167853,0.51273659,FALSE
394,f,0.349022141,TRUE,0.424167853,0.51273659,FALSE
394,q,0.349022141,TRUE,0.424167853,0.51273659,FALSE
394,w,0.349022141,TRUE,0.424167853,0.51273659,FALSE
394,i,0.349022141,TRUE,0.424167853,0.51273659,FALSE
394,p,0.349022141,TRUE,0.424167853,0.51273659,FALSE
394,i,0.349022141,TRUE,0.424167853,0.51273659,FALSE
395,t,0.698356376,TRUE,0.745670805,0.742571001,FALSE
395,d,0.698356376,TRUE,0.745670805,0.742571001,FALSE
395,i,0.698356376,TRUE,0.745670805,0.742571001,FALSE
395,f,0.698356376,TRUE,0.745670805,0.742571001,FALSE
395,q,0.698356376,TRUE,0.745670805,0.742571001,FALSE
395,f,0.698356376,TRUE,0.745670805,0.742571001,FALSE
395,w,0.698356376,TRUE,0.745670805,0.742571001,FALSE
395,i,0.698356376,TRUE,0.745670805,0.742571001,FALSE
395,p,0.698356376,TRUE,0.745670805,0.742571001,FALSE
395,i,0.698356376,TRUE,0.745670805,0.742571001,FALSE
396,t,0.95558428,FALSE,0.80311169,0.907217555,FALSE
396,f,0.95558428,FALSE,0.80311169,0.907217555,FALSE
396,i,0.95558428,FALSE,0.80311169,0.907217555,FALSE
396,a,0.95558428,FALSE,0.80311169,0.907217555,FALSE
396,q,0.95558428,FALSE,0.80311169,0.907217555,FALSE
396,f,0.95558428,FALSE,0.80311169,0.907217555,FALSE
396,w,0.95558428,FALSE,0.80311169,0.907217555,FALSE
396,i,0.95558428,FALSE,0.80311169,0.907217555,FALSE
396,p,0.95558428,FALSE,0.80311169,0.907217555,FALSE
396,h,0.95558428,FALSE,0.80311169,0.907217555,FALSE
397,x,0.743959519,FALSE,0.222094374,0.120368285,TRUE
397,t,0.743959519,FALSE,0.222094374,0.120368285,TRUE
397,b,0.743959519,FALSE,0.222094374,0.120368285,TRUE
397,k,0.743959519,FALSE,0.222094374,0.120368285,TRUE
397,q,0.743959519,FALSE,0.222094374,0.120368285,TRUE
397,ar,0.743959519,FALSE,0.222094374,0.120368285,TRUE
397,w,0.743959519,FALSE,0.222094374,0.120368285,TRUE
397,j,0.743959519,FALSE,0.222094374,0.120368285,TRUE
397,i,0.743959519,FALSE,0.222094374,0.120368285,TRUE
397,g,0.743959519,FALSE,0.222094374,0.120368285,TRUE
397,p,0.743959519,FALSE,0.222094374,0.120368285,TRUE
398,b,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,t,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,x,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,k,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,q,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,ar,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,j,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,w,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,g,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,i,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,p,0.717171386,TRUE,0.815687117,0.309682221,TRUE
398,i,0.717171386,TRUE,0.815687117,0.309682221,TRUE
399,f,0.912004935,FALSE,0.886458424,0.769733134,TRUE
399,d,0.912004935,FALSE,0.886458424,0.769733134,TRUE
400,t,0.307472609,TRUE,0.856671237,0.100278248,TRUE
400,b,0.307472609,TRUE,0.856671237,0.100278248,TRUE
400,f,0.307472609,TRUE,0.856671237,0.100278248,TRUE
400,a,0.307472609,TRUE,0.856671237,0.100278248,TRUE
400,q,0.307472609,TRUE,0.856671237,0.100278248,TRUE
400,f,0.307472609,TRUE,0.856671237,0.100278248,TRUE
400,w,0.307472609,TRUE,0.856671237,0.100278248,TRUE
400,i,0.307472609,TRUE,0.856671237,0.100278248,TRUE
400,p,0.307472609,TRUE,0.856671237,0.100278248,TRUE
400,i,0.307472609,TRUE,0.856671237,0.100278248,TRUE
401,f,0.446975412,FALSE,0.202361213,0.691983351,FALSE
401,h,0.446975412,FALSE,0.202361213,0.691983351,FALSE
401,d,0.446975412,FALSE,0.202361213,0.691983351,FALSE
401,f,0.446975412,FALSE,0.202361213,0.691983351,FALSE
402,t,0.29760831,TRUE,0.358743484,0.829697058,TRUE
402,a,0.29760831,TRUE,0.358743484,0.829697058,TRUE
402,f,0.29760831,TRUE,0.358743484,0.829697058,TRUE
402,b,0.29760831,TRUE,0.358743484,0.829697058,TRUE
402,q,0.29760831,TRUE,0.358743484,0.829697058,TRUE
402,f,0.29760831,TRUE,0.358743484,0.829697058,TRUE
402,w,0.29760831,TRUE,0.358743484,0.829697058,TRUE
402,i,0.29760831,TRUE,0.358743484,0.829697058,TRUE
402,p,0.29760831,TRUE,0.358743484,0.829697058,TRUE
403,i,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,t,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,x,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,ad,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,ap,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,q,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,aa,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,j,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,w,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,m,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,i,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,p,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,g,0.842511418,FALSE,0.610885715,0.058889729,FALSE
403,i,0.842511418,FALSE,0.610885715,0.058889729,FALSE
404,t,0.993399282,TRUE,0.314912508,0.918427908,TRUE
404,a,0.993399282,TRUE,0.314912508,0.918427908,TRUE
404,f,0.993399282,TRUE,0.314912508,0.918427908,TRUE
404,b,0.993399282,TRUE,0.314912508,0.918427908,TRUE
404,q,0.993399282,TRUE,0.314912508,0.918427908,TRUE
404,f,0.993399282,TRUE,0.314912508,0.918427908,TRUE
404,w,0.993399282,TRUE,0.314912508,0.918427908,TRUE
404,i,0.993399282,TRUE,0.314912508,0.918427908,TRUE
404,p,0.993399282,TRUE,0.314912508,0.918427908,TRUE
405,b,0.41098695,FALSE,0.090935245,0.321114336,TRUE
405,a,0.41098695,FALSE,0.090935245,0.321114336,TRUE
405,f,0.41098695,FALSE,0.090935245,0.321114336,TRUE
405,t,0.41098695,FALSE,0.090935245,0.321114336,TRUE
405,f,0.41098695,FALSE,0.090935245,0.321114336,TRUE
405,q,0.41098695,FALSE,0.090935245,0.321114336,TRUE
405,w,0.41098695,FALSE,0.090935245,0.321114336,TRUE
405,i,0.41098695,FALSE,0.090935245,0.321114336,TRUE
405,p,0.41098695,FALSE,0.090935245,0.321114336,TRUE
406,t,0.075484415,TRUE,0.806936551,0.26844942,FALSE
406,d,0.075484415,TRUE,0.806936551,0.26844942,FALSE
406,i,0.075484415,TRUE,0.806936551,0.26844942,FALSE
406,q,0.075484415,TRUE,0.806936551,0.26844942,FALSE
406,f,0.075484415,TRUE,0.806936551,0.26844942,FALSE
406,f,0.075484415,TRUE,0.806936551,0.26844942,FALSE
406,w,0.075484415,TRUE,0.806936551,0.26844942,FALSE
406,i,0.075484415,TRUE,0.806936551,0.26844942,FALSE
406,p,0.075484415,TRUE,0.806936551,0.26844942,FALSE
406,h,0.075484415,TRUE,0.806936551,0.26844942,FALSE
407,f,0.164149831,FALSE,0.836135526,0.046468702,FALSE
407,d,0.164149831,FALSE,0.836135526,0.046468702,FALSE
407,f,0.164149831,FALSE,0.836135526,0.046468702,FALSE
408,k,0.497130608,TRUE,0.196018177,0.296197662,FALSE
408,x,0.497130608,TRUE,0.196018177,0.296197662,FALSE
408,c,0.497130608,TRUE,0.196018177,0.296197662,FALSE
408,ar,0.497130608,TRUE,0.196018177,0.296197662,FALSE
409,a,0.938228559,TRUE,0.845518289,0.702966012,TRUE
409,b,0.938228559,TRUE,0.845518289,0.702966012,TRUE
409,t,0.938228559,TRUE,0.845518289,0.702966012,TRUE
409,f,0.938228559,TRUE,0.845518289,0.702966012,TRUE
409,f,0.938228559,TRUE,0.845518289,0.702966012,TRUE
409,q,0.938228559,TRUE,0.845518289,0.702966012,TRUE
409,w,0.938228559,TRUE,0.845518289,0.702966012,TRUE
409,i,0.938228559,TRUE,0.845518289,0.702966012,TRUE
409,p,0.938228559,TRUE,0.845518289,0.702966012,TRUE
409,i,0.938228559,TRUE,0.845518289,0.702966012,TRUE
410,t,0.778787824,TRUE,0.8976839,0.765126645,TRUE
410,a,0.778787824,TRUE,0.8976839,0.765126645,TRUE
410,f,0.778787824,TRUE,0.8976839,0.765126645,TRUE
410,b,0.778787824,TRUE,0.8976839,0.765126645,TRUE
410,f,0.778787824,TRUE,0.8976839,0.765126645,TRUE
410,q,0.778787824,TRUE,0.8976839,0.765126645,TRUE
410,w,0.778787824,TRUE,0.8976839,0.765126645,TRUE
410,i,0.778787824,TRUE,0.8976839,0.765126645,TRUE
410,p,0.778787824,TRUE,0.8976839,0.765126645,TRUE
