case,event,z_1
377,k,0.512041798
377,ai,0.512041798
377,y,0.512041798
377,ai,0.512041798
377,n,0.512041798
377,n,0.512041798
377,ac,0.512041798
377,d,0.512041798
377,z,0.512041798
377,c,0.512041798
378,aj,0.11403117
378,f,0.11403117
378,a,0.11403117
378,h,0.11403117
378,s,0.11403117
378,s,0.11403117
378,aj,0.11403117
378,aa,0.11403117
378,ai,0.11403117
378,am,0.11403117
378,ac,0.11403117
378,ab,0.11403117
378,q,0.11403117
378,p,0.11403117
378,al,0.11403117
378,o,0.11403117
378,w,0.11403117
378,z,0.11403117
378,k,0.11403117
378,ai,0.11403117
378,ad,0.11403117
378,al,0.11403117
378,z,0.11403117
378,d,0.11403117
378,n,0.11403117
378,c,0.11403117
379,q,0.475145976
379,j,0.475145976
379,s,0.475145976
379,aa,0.475145976
379,ak,0.475145976
379,ah,0.475145976
379,w,0.475145976
379,h,0.475145976
379,ab,0.475145976
379,ai,0.475145976
379,d,0.475145976
379,ac,0.475145976
379,af,0.475145976
379,ac,0.475145976
379,z,0.475145976
379,aj,0.475145976
379,k,0.475145976
379,ai,0.475145976
379,y,0.475145976
379,n,0.475145976
379,n,0.475145976
379,d,0.475145976
379,z,0.475145976
379,c,0.475145976
380,f,0.378199425
380,a,0.378199425
380,aj,0.378199425
380,i,0.378199425
380,s,0.378199425
380,s,0.378199425
380,am,0.378199425
380,h,0.378199425
380,aa,0.378199425
380,ai,0.378199425
380,q,0.378199425
380,ac,0.378199425
380,ab,0.378199425
380,p,0.378199425
380,al,0.378199425
380,o,0.378199425
380,w,0.378199425
380,z,0.378199425
380,k,0.378199425
380,ad,0.378199425
380,ai,0.378199425
380,al,0.378199425
380,d,0.378199425
380,z,0.378199425
380,n,0.378199425
381,ak,0.879001155
381,w,0.879001155
381,c,0.879001155
381,a,0.879001155
381,d,0.879001155
381,at,0.879001155
381,s,0.879001155
381,s,0.879001155
381,h,0.879001155
381,ai,0.879001155
381,ac,0.879001155
381,am,0.879001155
381,aa,0.879001155
381,i,0.879001155
381,ab,0.879001155
381,q,0.879001155
381,al,0.879001155
381,p,0.879001155
381,o,0.879001155
381,w,0.879001155
381,k,0.879001155
381,z,0.879001155
381,ai,0.879001155
381,ad,0.879001155
381,al,0.879001155
381,n,0.879001155
381,d,0.879001155
381,z,0.879001155
381,c,0.879001155
382,aj,0.035881999
382,f,0.035881999
382,i,0.035881999
382,j,0.035881999
382,q,0.035881999
382,am,0.035881999
382,s,0.035881999
382,s,0.035881999
382,h,0.035881999
382,q,0.035881999
382,ai,0.035881999
382,p,0.035881999
382,aa,0.035881999
382,ac,0.035881999
382,al,0.035881999
382,o,0.035881999
382,ab,0.035881999
382,w,0.035881999
382,z,0.035881999
382,k,0.035881999
382,ad,0.035881999
382,ai,0.035881999
382,al,0.035881999
382,d,0.035881999
383,q,0.67881271
383,ak,0.67881271
383,ah,0.67881271
383,w,0.67881271
383,d,0.67881271
383,aj,0.67881271
383,j,0.67881271
383,am,0.67881271
383,s,0.67881271
383,h,0.67881271
383,s,0.67881271
383,aa,0.67881271
383,ab,0.67881271
383,q,0.67881271
383,ai,0.67881271
383,al,0.67881271
383,ac,0.67881271
383,p,0.67881271
383,o,0.67881271
383,w,0.67881271
383,z,0.67881271
383,k,0.67881271
383,ai,0.67881271
383,ad,0.67881271
383,al,0.67881271
383,d,0.67881271
383,z,0.67881271
383,n,0.67881271
383,c,0.67881271
384,a,0.896528798
384,ak,0.896528798
384,s,0.896528798
384,h,0.896528798
384,c,0.896528798
384,w,0.896528798
384,aa,0.896528798
384,ab,0.896528798
384,ai,0.896528798
384,ac,0.896528798
384,d,0.896528798
384,at,0.896528798
384,i,0.896528798
384,s,0.896528798
384,am,0.896528798
384,q,0.896528798
384,al,0.896528798
384,p,0.896528798
384,o,0.896528798
384,w,0.896528798
384,z,0.896528798
384,k,0.896528798
384,ad,0.896528798
384,al,0.896528798
384,ai,0.896528798
384,z,0.896528798
384,d,0.896528798
384,n,0.896528798
384,c,0.896528798
385,q,0.372801653
385,aj,0.372801653
385,j,0.372801653
385,f,0.372801653
385,h,0.372801653
385,s,0.372801653
385,ai,0.372801653
385,s,0.372801653
385,aj,0.372801653
385,am,0.372801653
385,aa,0.372801653
385,ac,0.372801653
385,ab,0.372801653
385,q,0.372801653
385,al,0.372801653
385,p,0.372801653
385,o,0.372801653
385,w,0.372801653
385,k,0.372801653
385,z,0.372801653
385,ai,0.372801653
385,ad,0.372801653
385,al,0.372801653
385,z,0.372801653
385,n,0.372801653
385,d,0.372801653
385,c,0.372801653
386,j,0.416218226
386,aj,0.416218226
386,q,0.416218226
386,s,0.416218226
386,aa,0.416218226
386,f,0.416218226
386,h,0.416218226
386,ai,0.416218226
386,aj,0.416218226
386,s,0.416218226
386,ac,0.416218226
386,am,0.416218226
386,ab,0.416218226
386,q,0.416218226
386,p,0.416218226
386,al,0.416218226
386,o,0.416218226
386,w,0.416218226
386,z,0.416218226
386,k,0.416218226
386,ad,0.416218226
386,ai,0.416218226
386,al,0.416218226
386,n,0.416218226
386,z,0.416218226
386,d,0.416218226
386,c,0.416218226
387,j,0.449267301
387,q,0.449267301
387,ak,0.449267301
387,w,0.449267301
387,ah,0.449267301
387,h,0.449267301
387,s,0.449267301
387,d,0.449267301
387,ai,0.449267301
387,af,0.449267301
387,aj,0.449267301
387,ac,0.449267301
387,aa,0.449267301
387,ac,0.449267301
387,k,0.449267301
387,z,0.449267301
387,ab,0.449267301
387,ai,0.449267301
387,ai,0.449267301
387,d,0.449267301
387,n,0.449267301
387,z,0.449267301
387,c,0.449267301
388,ak,0.72111307
388,w,0.72111307
388,ah,0.72111307
388,j,0.72111307
388,d,0.72111307
388,q,0.72111307
388,s,0.72111307
388,am,0.72111307
388,aj,0.72111307
388,h,0.72111307
388,s,0.72111307
388,q,0.72111307
388,al,0.72111307
388,aa,0.72111307
388,ai,0.72111307
388,p,0.72111307
388,ab,0.72111307
388,o,0.72111307
388,ac,0.72111307
388,w,0.72111307
388,z,0.72111307
388,k,0.72111307
388,ai,0.72111307
388,ad,0.72111307
388,al,0.72111307
388,n,0.72111307
388,z,0.72111307
388,d,0.72111307
388,c,0.72111307
389,a,0.024515981
389,f,0.024515981
389,h,0.024515981
389,aj,0.024515981
389,i,0.024515981
389,ai,0.024515981
389,s,0.024515981
389,am,0.024515981
389,s,0.024515981
389,ac,0.024515981
389,q,0.024515981
389,p,0.024515981
389,aa,0.024515981
389,al,0.024515981
389,o,0.024515981
389,ab,0.024515981
389,w,0.024515981
389,k,0.024515981
389,z,0.024515981
389,ad,0.024515981
389,ai,0.024515981
389,al,0.024515981
389,d,0.024515981
389,z,0.024515981
390,q,0.630030942
390,ak,0.630030942
390,w,0.630030942
390,ah,0.630030942
390,j,0.630030942
390,d,0.630030942
390,h,0.630030942
390,s,0.630030942
390,ai,0.630030942
390,aj,0.630030942
390,s,0.630030942
390,aa,0.630030942
390,am,0.630030942
390,ac,0.630030942
390,ab,0.630030942
390,q,0.630030942
390,al,0.630030942
390,p,0.630030942
390,o,0.630030942
390,w,0.630030942
390,z,0.630030942
390,k,0.630030942
390,ai,0.630030942
390,ad,0.630030942
390,al,0.630030942
390,d,0.630030942
390,n,0.630030942
390,z,0.630030942
390,c,0.630030942
391,a,0.25473396
391,aj,0.25473396
391,h,0.25473396
391,f,0.25473396
391,ai,0.25473396
391,s,0.25473396
391,am,0.25473396
391,ac,0.25473396
391,i,0.25473396
391,s,0.25473396
391,aa,0.25473396
391,ab,0.25473396
391,q,0.25473396
391,p,0.25473396
391,al,0.25473396
391,o,0.25473396
391,w,0.25473396
391,z,0.25473396
391,k,0.25473396
391,ai,0.25473396
391,ad,0.25473396
391,al,0.25473396
391,d,0.25473396
391,z,0.25473396
391,n,0.25473396
391,c,0.25473396
392,a,0.54894136
392,ak,0.54894136
392,s,0.54894136
392,w,0.54894136
392,d,0.54894136
392,aa,0.54894136
392,ab,0.54894136
392,h,0.54894136
392,ai,0.54894136
392,ac,0.54894136
392,ah,0.54894136
392,af,0.54894136
392,aj,0.54894136
392,ac,0.54894136
392,z,0.54894136
392,k,0.54894136
392,ai,0.54894136
392,y,0.54894136
392,n,0.54894136
392,n,0.54894136
392,z,0.54894136
392,d,0.54894136
392,c,0.54894136
393,a,0.705353339
393,ak,0.705353339
393,w,0.705353339
393,h,0.705353339
393,d,0.705353339
393,s,0.705353339
393,ah,0.705353339
393,aa,0.705353339
393,ai,0.705353339
393,am,0.705353339
393,s,0.705353339
393,aj,0.705353339
393,ac,0.705353339
393,q,0.705353339
393,ab,0.705353339
393,p,0.705353339
393,al,0.705353339
393,o,0.705353339
393,w,0.705353339
393,k,0.705353339
393,z,0.705353339
393,ai,0.705353339
393,ad,0.705353339
393,al,0.705353339
393,d,0.705353339
393,n,0.705353339
393,z,0.705353339
393,c,0.705353339
394,ak,0.509824972
394,ah,0.509824972
394,j,0.509824972
394,q,0.509824972
394,w,0.509824972
394,s,0.509824972
394,d,0.509824972
394,h,0.509824972
394,ac,0.509824972
394,aa,0.509824972
394,aj,0.509824972
394,ai,0.509824972
394,ab,0.509824972
394,af,0.509824972
394,z,0.509824972
394,k,0.509824972
394,ac,0.509824972
394,ai,0.509824972
394,ai,0.509824972
394,z,0.509824972
394,n,0.509824972
394,d,0.509824972
394,c,0.509824972
395,ak,0.73035478
395,j,0.73035478
395,q,0.73035478
395,w,0.73035478
395,ah,0.73035478
395,h,0.73035478
395,s,0.73035478
395,d,0.73035478
395,ai,0.73035478
395,aa,0.73035478
395,aj,0.73035478
395,ab,0.73035478
395,s,0.73035478
395,ac,0.73035478
395,am,0.73035478
395,q,0.73035478
395,al,0.73035478
395,p,0.73035478
395,o,0.73035478
395,w,0.73035478
395,k,0.73035478
395,z,0.73035478
395,ai,0.73035478
395,ad,0.73035478
395,al,0.73035478
395,z,0.73035478
395,n,0.73035478
395,d,0.73035478
395,c,0.73035478
396,f,0.054793543
396,a,0.054793543
396,aj,0.054793543
396,s,0.054793543
396,h,0.054793543
396,ai,0.054793543
396,s,0.054793543
396,i,0.054793543
396,am,0.054793543
396,ac,0.054793543
396,q,0.054793543
396,aa,0.054793543
396,p,0.054793543
396,ab,0.054793543
396,al,0.054793543
396,o,0.054793543
396,w,0.054793543
396,z,0.054793543
396,k,0.054793543
396,ad,0.054793543
396,al,0.054793543
396,ai,0.054793543
396,z,0.054793543
396,n,0.054793543
396,d,0.054793543
396,c,0.054793543
397,ak,0.734583481
397,a,0.734583481
397,ah,0.734583481
397,w,0.734583481
397,s,0.734583481
397,h,0.734583481
397,d,0.734583481
397,aa,0.734583481
397,am,0.734583481
397,ai,0.734583481
397,s,0.734583481
397,q,0.734583481
397,ab,0.734583481
397,aj,0.734583481
397,al,0.734583481
397,p,0.734583481
397,ac,0.734583481
397,o,0.734583481
397,w,0.734583481
397,k,0.734583481
397,z,0.734583481
397,ad,0.734583481
397,al,0.734583481
397,ai,0.734583481
397,d,0.734583481
397,n,0.734583481
397,z,0.734583481
397,c,0.734583481
398,q,0.697065778
398,j,0.697065778
398,ak,0.697065778
398,h,0.697065778
398,ai,0.697065778
398,ah,0.697065778
398,w,0.697065778
398,s,0.697065778
398,d,0.697065778
398,aj,0.697065778
398,ac,0.697065778
398,am,0.697065778
398,s,0.697065778
398,aa,0.697065778
398,q,0.697065778
398,al,0.697065778
398,ab,0.697065778
398,p,0.697065778
398,o,0.697065778
398,w,0.697065778
398,z,0.697065778
398,k,0.697065778
398,ad,0.697065778
398,al,0.697065778
398,ai,0.697065778
398,n,0.697065778
398,d,0.697065778
398,z,0.697065778
398,c,0.697065778
399,f,0.209550664
399,q,0.209550664
399,j,0.209550664
399,aj,0.209550664
399,am,0.209550664
399,s,0.209550664
399,h,0.209550664
399,s,0.209550664
399,aj,0.209550664
399,aa,0.209550664
399,ai,0.209550664
399,ac,0.209550664
399,q,0.209550664
399,ab,0.209550664
399,p,0.209550664
399,al,0.209550664
399,o,0.209550664
399,w,0.209550664
399,z,0.209550664
399,k,0.209550664
399,ad,0.209550664
399,ai,0.209550664
399,al,0.209550664
399,z,0.209550664
399,d,0.209550664
399,n,0.209550664
399,c,0.209550664
400,a,0.793709737
400,ak,0.793709737
400,s,0.793709737
400,w,0.793709737
400,ah,0.793709737
400,h,0.793709737
400,ai,0.793709737
400,aa,0.793709737
400,d,0.793709737
400,ac,0.793709737
400,ab,0.793709737
400,am,0.793709737
400,s,0.793709737
400,aj,0.793709737
400,q,0.793709737
400,p,0.793709737
400,al,0.793709737
400,o,0.793709737
400,w,0.793709737
400,k,0.793709737
400,z,0.793709737
400,ai,0.793709737
400,ad,0.793709737
400,al,0.793709737
400,d,0.793709737
400,z,0.793709737
400,n,0.793709737
400,c,0.793709737
401,a,0.677101808
401,s,0.677101808
401,aa,0.677101808
401,h,0.677101808
401,ai,0.677101808
401,ak,0.677101808
401,ab,0.677101808
401,w,0.677101808
401,ac,0.677101808
401,ah,0.677101808
401,d,0.677101808
401,s,0.677101808
401,aj,0.677101808
401,am,0.677101808
401,q,0.677101808
401,p,0.677101808
401,al,0.677101808
401,o,0.677101808
401,w,0.677101808
401,z,0.677101808
401,k,0.677101808
401,ai,0.677101808
401,ad,0.677101808
401,al,0.677101808
401,d,0.677101808
401,z,0.677101808
401,n,0.677101808
401,c,0.677101808
402,q,0.941533988
402,j,0.941533988
402,ak,0.941533988
402,h,0.941533988
402,n,0.941533988
402,w,0.941533988
402,s,0.941533988
402,ai,0.941533988
402,ac,0.941533988
402,d,0.941533988
402,am,0.941533988
402,aa,0.941533988
402,ab,0.941533988
402,s,0.941533988
402,q,0.941533988
402,g,0.941533988
402,al,0.941533988
402,p,0.941533988
402,o,0.941533988
402,w,0.941533988
402,z,0.941533988
402,k,0.941533988
402,ad,0.941533988
402,ai,0.941533988
402,al,0.941533988
402,n,0.941533988
402,z,0.941533988
402,d,0.941533988
402,c,0.941533988
403,a,0.625082775
403,s,0.625082775
403,h,0.625082775
403,ai,0.625082775
403,ak,0.625082775
403,aa,0.625082775
403,w,0.625082775
403,ah,0.625082775
403,ac,0.625082775
403,ab,0.625082775
403,d,0.625082775
403,s,0.625082775
403,aj,0.625082775
403,am,0.625082775
403,q,0.625082775
403,p,0.625082775
403,al,0.625082775
403,o,0.625082775
403,w,0.625082775
403,k,0.625082775
403,z,0.625082775
403,ad,0.625082775
403,al,0.625082775
403,ai,0.625082775
403,z,0.625082775
403,n,0.625082775
403,d,0.625082775
403,c,0.625082775
404,f,0.273498178
404,j,0.273498178
404,aj,0.273498178
404,aj,0.273498178
404,q,0.273498178
404,am,0.273498178
404,h,0.273498178
404,s,0.273498178
404,s,0.273498178
404,aa,0.273498178
404,ai,0.273498178
404,ac,0.273498178
404,q,0.273498178
404,ab,0.273498178
404,al,0.273498178
404,p,0.273498178
404,o,0.273498178
404,w,0.273498178
404,k,0.273498178
404,z,0.273498178
404,ai,0.273498178
404,ad,0.273498178
404,al,0.273498178
404,d,0.273498178
404,z,0.273498178
404,n,0.273498178
404,c,0.273498178
405,q,0.849631596
405,j,0.849631596
405,ak,0.849631596
405,w,0.849631596
405,h,0.849631596
405,c,0.849631596
405,ai,0.849631596
405,s,0.849631596
405,at,0.849631596
405,aa,0.849631596
405,d,0.849631596
405,s,0.849631596
405,ac,0.849631596
405,ab,0.849631596
405,i,0.849631596
405,am,0.849631596
405,q,0.849631596
405,p,0.849631596
405,al,0.849631596
405,o,0.849631596
405,w,0.849631596
405,z,0.849631596
405,k,0.849631596
405,ai,0.849631596
405,ad,0.849631596
405,al,0.849631596
405,z,0.849631596
405,d,0.849631596
405,n,0.849631596
405,c,0.849631596
406,f,0.064767592
406,a,0.064767592
406,aj,0.064767592
406,s,0.064767592
406,am,0.064767592
406,h,0.064767592
406,aj,0.064767592
406,s,0.064767592
406,ai,0.064767592
406,aa,0.064767592
406,ab,0.064767592
406,q,0.064767592
406,ac,0.064767592
406,al,0.064767592
406,p,0.064767592
406,o,0.064767592
406,w,0.064767592
406,z,0.064767592
406,k,0.064767592
406,ai,0.064767592
406,ad,0.064767592
406,al,0.064767592
406,z,0.064767592
406,n,0.064767592
406,d,0.064767592
406,c,0.064767592
407,ak,0.522296776
407,q,0.522296776
407,w,0.522296776
407,ah,0.522296776
407,j,0.522296776
407,d,0.522296776
407,s,0.522296776
407,aj,0.522296776
407,h,0.522296776
407,ai,0.522296776
407,aa,0.522296776
407,ac,0.522296776
407,af,0.522296776
407,ac,0.522296776
407,ab,0.522296776
407,z,0.522296776
407,k,0.522296776
407,ai,0.522296776
407,ai,0.522296776
407,d,0.522296776
408,q,0.681839123
408,j,0.681839123
408,h,0.681839123
408,s,0.681839123
408,ak,0.681839123
408,w,0.681839123
408,ai,0.681839123
408,d,0.681839123
408,aa,0.681839123
408,ah,0.681839123
408,am,0.681839123
408,s,0.681839123
408,ac,0.681839123
408,ab,0.681839123
408,aj,0.681839123
408,q,0.681839123
408,p,0.681839123
408,al,0.681839123
408,o,0.681839123
408,w,0.681839123
408,z,0.681839123
408,k,0.681839123
408,ai,0.681839123
408,ad,0.681839123
408,al,0.681839123
408,z,0.681839123
408,d,0.681839123
408,n,0.681839123
408,c,0.681839123
409,aj,0.12265099
409,j,0.12265099
409,f,0.12265099
409,am,0.12265099
409,s,0.12265099
409,q,0.12265099
409,h,0.12265099
409,ai,0.12265099
409,q,0.12265099
409,aj,0.12265099
409,p,0.12265099
409,ac,0.12265099
409,s,0.12265099
409,al,0.12265099
409,o,0.12265099
409,aa,0.12265099
409,w,0.12265099
409,ab,0.12265099
409,z,0.12265099
409,k,0.12265099
409,ai,0.12265099
409,ad,0.12265099
409,al,0.12265099
409,d,0.12265099
409,n,0.12265099
409,z,0.12265099
409,c,0.12265099
410,f,0.142224357
410,a,0.142224357
410,s,0.142224357
410,h,0.142224357
410,ai,0.142224357
410,aj,0.142224357
410,g,0.142224357
410,s,0.142224357
410,aa,0.142224357
410,ab,0.142224357
410,am,0.142224357
410,ac,0.142224357
410,q,0.142224357
410,al,0.142224357
410,p,0.142224357
410,o,0.142224357
410,w,0.142224357
410,k,0.142224357
410,z,0.142224357
410,ad,0.142224357
410,ai,0.142224357
410,al,0.142224357
411,ak,0.646475576
411,a,0.646475576
411,ah,0.646475576
411,s,0.646475576
411,w,0.646475576
411,h,0.646475576
411,aa,0.646475576
411,d,0.646475576
411,s,0.646475576
411,ai,0.646475576
411,aj,0.646475576
411,am,0.646475576
411,ab,0.646475576
411,ac,0.646475576
411,q,0.646475576
411,p,0.646475576
411,al,0.646475576
411,o,0.646475576
411,w,0.646475576
411,z,0.646475576
411,k,0.646475576
411,ai,0.646475576
411,ad,0.646475576
411,al,0.646475576
411,z,0.646475576
411,d,0.646475576
411,n,0.646475576
411,c,0.646475576
412,q,0.698694832
412,ak,0.698694832
412,w,0.698694832
412,j,0.698694832
412,ah,0.698694832
412,d,0.698694832
412,h,0.698694832
412,ai,0.698694832
412,s,0.698694832
412,aj,0.698694832
412,am,0.698694832
412,aa,0.698694832
412,s,0.698694832
412,ac,0.698694832
412,q,0.698694832
412,ab,0.698694832
412,p,0.698694832
412,al,0.698694832
412,o,0.698694832
412,w,0.698694832
412,z,0.698694832
412,k,0.698694832
412,ad,0.698694832
412,al,0.698694832
412,ai,0.698694832
412,n,0.698694832
412,z,0.698694832
412,d,0.698694832
412,c,0.698694832
413,q,0.867344932
413,ak,0.867344932
413,w,0.867344932
413,n,0.867344932
413,j,0.867344932
413,d,0.867344932
413,s,0.867344932
413,s,0.867344932
413,h,0.867344932
413,ai,0.867344932
413,am,0.867344932
413,q,0.867344932
413,p,0.867344932
413,aa,0.867344932
413,g,0.867344932
413,ac,0.867344932
413,ab,0.867344932
413,al,0.867344932
413,o,0.867344932
413,w,0.867344932
413,k,0.867344932
413,z,0.867344932
413,ai,0.867344932
413,ad,0.867344932
413,al,0.867344932
413,z,0.867344932
413,d,0.867344932
413,n,0.867344932
413,c,0.867344932
414,ak,0.884234655
414,w,0.884234655
414,a,0.884234655
414,n,0.884234655
414,h,0.884234655
414,s,0.884234655
414,d,0.884234655
414,aa,0.884234655
414,ai,0.884234655
414,ac,0.884234655
414,am,0.884234655
414,s,0.884234655
414,g,0.884234655
414,ab,0.884234655
414,q,0.884234655
414,p,0.884234655
414,al,0.884234655
414,o,0.884234655
414,w,0.884234655
414,k,0.884234655
414,z,0.884234655
414,ai,0.884234655
414,ad,0.884234655
414,al,0.884234655
414,z,0.884234655
415,j,0.953741955
415,q,0.953741955
415,ak,0.953741955
415,n,0.953741955
415,s,0.953741955
415,w,0.953741955
415,h,0.953741955
415,aa,0.953741955
415,ai,0.953741955
415,d,0.953741955
415,ac,0.953741955
415,g,0.953741955
415,ab,0.953741955
415,s,0.953741955
415,am,0.953741955
415,q,0.953741955
415,p,0.953741955
415,al,0.953741955
415,o,0.953741955
415,w,0.953741955
415,k,0.953741955
415,z,0.953741955
415,ai,0.953741955
415,ad,0.953741955
415,al,0.953741955
415,d,0.953741955
415,z,0.953741955
415,n,0.953741955
415,c,0.953741955
416,ak,0.560872654
416,w,0.560872654
416,a,0.560872654
416,h,0.560872654
416,ah,0.560872654
416,s,0.560872654
416,d,0.560872654
416,aj,0.560872654
416,ac,0.560872654
416,aa,0.560872654
416,ai,0.560872654
416,af,0.560872654
416,ac,0.560872654
416,ab,0.560872654
416,z,0.560872654
416,k,0.560872654
416,ai,0.560872654
416,ai,0.560872654
416,d,0.560872654
416,z,0.560872654
416,n,0.560872654
416,c,0.560872654
417,aj,0.264892508
417,f,0.264892508
417,am,0.264892508
417,i,0.264892508
417,q,0.264892508
417,s,0.264892508
417,j,0.264892508
417,h,0.264892508
417,q,0.264892508
417,ai,0.264892508
417,s,0.264892508
417,al,0.264892508
417,ac,0.264892508
417,aa,0.264892508
417,p,0.264892508
417,ab,0.264892508
417,o,0.264892508
417,w,0.264892508
417,z,0.264892508
417,k,0.264892508
417,ai,0.264892508
417,ad,0.264892508
417,al,0.264892508
417,d,0.264892508
417,n,0.264892508
417,z,0.264892508
417,c,0.264892508
418,q,0.477956518
418,ak,0.477956518
418,w,0.477956518
418,d,0.477956518
418,j,0.477956518
418,h,0.477956518
418,ai,0.477956518
418,s,0.477956518
418,ah,0.477956518
418,ac,0.477956518
418,am,0.477956518
418,ac,0.477956518
418,aj,0.477956518
418,q,0.477956518
418,aa,0.477956518
418,ab,0.477956518
418,k,0.477956518
418,z,0.477956518
418,ai,0.477956518
418,y,0.477956518
418,n,0.477956518
418,z,0.477956518
418,d,0.477956518
418,n,0.477956518
418,c,0.477956518
419,a,0.135003266
419,aj,0.135003266
419,h,0.135003266
419,s,0.135003266
419,f,0.135003266
419,am,0.135003266
419,g,0.135003266
419,ai,0.135003266
419,s,0.135003266
419,aa,0.135003266
419,ac,0.135003266
419,ab,0.135003266
419,q,0.135003266
419,al,0.135003266
419,p,0.135003266
419,o,0.135003266
419,w,0.135003266
419,z,0.135003266
419,k,0.135003266
419,ad,0.135003266
419,al,0.135003266
419,ai,0.135003266
419,z,0.135003266
419,n,0.135003266
419,d,0.135003266
419,c,0.135003266
420,j,0.233080818
420,f,0.233080818
420,q,0.233080818
420,aj,0.233080818
420,i,0.233080818
420,s,0.233080818
420,am,0.233080818
420,aa,0.233080818
420,h,0.233080818
420,s,0.233080818
420,ab,0.233080818
420,q,0.233080818
420,ai,0.233080818
420,al,0.233080818
420,ac,0.233080818
420,p,0.233080818
420,o,0.233080818
420,w,0.233080818
420,k,0.233080818
420,z,0.233080818
420,ai,0.233080818
420,ad,0.233080818
420,al,0.233080818
420,n,0.233080818
420,z,0.233080818
420,d,0.233080818
421,f,0.370427596
421,j,0.370427596
421,aj,0.370427596
421,s,0.370427596
421,aj,0.370427596
421,q,0.370427596
421,am,0.370427596
421,s,0.370427596
421,q,0.370427596
421,aa,0.370427596
421,p,0.370427596
421,ab,0.370427596
421,h,0.370427596
421,al,0.370427596
421,ai,0.370427596
421,o,0.370427596
421,ac,0.370427596
421,w,0.370427596
421,z,0.370427596
421,k,0.370427596
421,ai,0.370427596
421,ad,0.370427596
421,al,0.370427596
421,d,0.370427596
421,n,0.370427596
422,j,0.53886596
422,q,0.53886596
422,ak,0.53886596
422,w,0.53886596
422,d,0.53886596
422,s,0.53886596
422,h,0.53886596
422,ah,0.53886596
422,aa,0.53886596
422,ab,0.53886596
422,ai,0.53886596
422,ac,0.53886596
422,am,0.53886596
422,aj,0.53886596
422,ac,0.53886596
422,q,0.53886596
422,k,0.53886596
422,z,0.53886596
422,ai,0.53886596
422,y,0.53886596
422,n,0.53886596
422,n,0.53886596
422,z,0.53886596
422,d,0.53886596
422,c,0.53886596
423,q,0.152048371
423,j,0.152048371
423,aj,0.152048371
423,f,0.152048371
423,s,0.152048371
423,h,0.152048371
423,s,0.152048371
423,ai,0.152048371
423,aa,0.152048371
423,am,0.152048371
423,ab,0.152048371
423,aj,0.152048371
423,q,0.152048371
423,al,0.152048371
423,ac,0.152048371
423,p,0.152048371
423,o,0.152048371
423,w,0.152048371
423,z,0.152048371
423,k,0.152048371
423,ai,0.152048371
423,ad,0.152048371
423,al,0.152048371
423,n,0.152048371
423,d,0.152048371
423,z,0.152048371
424,ak,0.557004799
424,ah,0.557004799
424,j,0.557004799
424,q,0.557004799
424,w,0.557004799
424,d,0.557004799
424,s,0.557004799
424,aj,0.557004799
424,h,0.557004799
424,ai,0.557004799
424,am,0.557004799
424,aa,0.557004799
424,q,0.557004799
424,ac,0.557004799
424,ac,0.557004799
424,z,0.557004799
424,k,0.557004799
424,ab,0.557004799
424,y,0.557004799
424,ai,0.557004799
424,n,0.557004799
424,n,0.557004799
424,z,0.557004799
424,d,0.557004799
424,c,0.557004799
425,a,0.549213311
425,h,0.549213311
425,ak,0.549213311
425,w,0.549213311
425,ai,0.549213311
425,s,0.549213311
425,ah,0.549213311
425,d,0.549213311
425,aj,0.549213311
425,ac,0.549213311
425,ac,0.549213311
425,af,0.549213311
425,k,0.549213311
425,aa,0.549213311
425,z,0.549213311
425,ai,0.549213311
425,ab,0.549213311
425,ai,0.549213311
425,d,0.549213311
425,n,0.549213311
425,z,0.549213311
425,c,0.549213311
426,ak,0.999488975
426,q,0.999488975
426,n,0.999488975
426,w,0.999488975
426,j,0.999488975
426,s,0.999488975
426,d,0.999488975
426,am,0.999488975
426,h,0.999488975
426,aa,0.999488975
426,ab,0.999488975
426,ai,0.999488975
426,g,0.999488975
426,s,0.999488975
426,q,0.999488975
426,al,0.999488975
426,ac,0.999488975
426,p,0.999488975
426,o,0.999488975
426,w,0.999488975
426,k,0.999488975
426,z,0.999488975
426,ad,0.999488975
426,al,0.999488975
426,ai,0.999488975
426,d,0.999488975
426,n,0.999488975
426,z,0.999488975
426,c,0.999488975
427,q,0.508869737
427,j,0.508869737
427,h,0.508869737
427,ak,0.508869737
427,ah,0.508869737
427,s,0.508869737
427,w,0.508869737
427,d,0.508869737
427,am,0.508869737
427,q,0.508869737
427,ai,0.508869737
427,ac,0.508869737
427,aa,0.508869737
427,z,0.508869737
427,aj,0.508869737
427,ac,0.508869737
427,k,0.508869737
427,ab,0.508869737
427,ai,0.508869737
427,ai,0.508869737
427,n,0.508869737
427,d,0.508869737
427,z,0.508869737
427,c,0.508869737
428,ak,0.820411889
428,w,0.820411889
428,ah,0.820411889
428,d,0.820411889
428,q,0.820411889
428,j,0.820411889
428,s,0.820411889
428,am,0.820411889
428,aj,0.820411889
428,q,0.820411889
428,p,0.820411889
428,h,0.820411889
428,s,0.820411889
428,al,0.820411889
428,aa,0.820411889
428,o,0.820411889
428,ai,0.820411889
428,ab,0.820411889
428,w,0.820411889
428,ac,0.820411889
428,k,0.820411889
428,z,0.820411889
428,ad,0.820411889
428,al,0.820411889
428,ai,0.820411889
428,d,0.820411889
