case,event
531,ap
531,n
531,ao
531,m$1
531,b$0
531,ab
531,ac
531,i
531,ah
531,as
532,d$1
532,av$0
532,r
532,s
532,aj
532,d$1
532,ao
532,m$0
532,n
532,r
532,ac
532,ah
532,i
532,b$0
532,m$1
532,as
532,ab
534,ap
534,aj
534,b$1
534,f
534,m$0
534,am
534,m$0
534,ab
535,y
535,f
535,aj
535,m$0
535,c
535,b$1
535,o$0$0
535,m$0
535,d$0
535,ab
535,ar
535,p
535,l
535,aq
536,a
536,p
536,au
537,s
537,o$1
537,p
537,au
538,aj
538,s
538,m$0
538,f
538,d$1
538,am
538,m$0
538,ab
539,a
539,p
539,au
541,c
541,aj
541,f
541,b$1
541,m$0
541,y
541,m$0
541,o$0$0
541,ab
541,av$0
541,ar
541,p
541,l
541,aq
542,aj
542,m$0
542,j
542,c
542,q
542,r
542,al
542,q
542,aj
542,m$0
542,ab
542,o$0$1
542,d$0
542,r
542,ao
542,ar
542,b$0
542,i
542,p
542,aa
542,l
542,aq
543,av$0
543,r
543,aj
543,d$1
543,b$1
543,m$0
543,j
543,r
543,n
543,ao
543,i
543,m$1
543,ac
543,ab
543,b$0
543,ah
543,as
545,u$0
545,y
545,q
545,aj
545,c
545,m$0
545,o$0$0
545,f
545,d$0
545,m$0
545,ab
545,ar
545,p
545,l
545,aq
546,f
546,s
546,aj
546,d$1
546,am
546,m$0
546,m$0
546,ab
547,f
547,s
547,c
547,aj
547,q
547,m$0
547,o$0$0
547,d$0
547,m$0
547,ar
547,ab
547,p
547,l
547,aq
549,m$0
549,av$0
549,r
549,aj
549,b$1
549,m$0
549,d$1
549,d$1
549,r
549,am
549,ao
549,ab
550,m$0
550,s
550,aj
550,f
550,m$0
550,y
550,c
550,o$0$0
550,ab
550,av$0
550,ar
550,p
550,l
550,aq
551,m$0
551,aj
551,aj
551,f
551,ap
551,q
551,m$0
551,am
551,ab
552,a
552,p
552,au
553,a
553,au
553,p
554,s
554,m$0
554,aj
554,m$0
554,q
554,c
554,f
554,ab
554,o$0$0
554,d$0
554,ar
554,p
554,l
554,aq
555,q
555,d$1
555,q
555,m$0
555,c
555,d$1
555,aj
555,al
555,u$0
555,o$0$0
555,d$0
555,r
555,ar
555,p
555,l
555,m$1
555,ao
555,b$0
555,ab
555,aq
555,i
555,as
556,m$0
556,at
556,y
556,al
556,r
556,c
556,aj
556,r
556,b$1
556,m$0
556,ab
556,o$0$1
556,ao
556,i
556,d$0
556,ar
556,b$0
556,p
556,l
556,aa
556,aq
557,av$0
557,z
557,d$1
557,m$0
557,d$1
557,aj
557,s
557,r
557,m$0
557,ab
557,n
557,ao
557,ac
557,ah
557,b$0
557,i
557,as
558,c
558,f
558,b$1
558,y
558,aj
558,m$0
558,o$0$0
558,m$0
558,av$0
558,ar
558,p
558,l
558,ab
558,aq
560,q
560,q
560,f
560,aj
560,m$0
560,u$0
560,c
560,o$0$0
560,m$0
560,ab
560,d$0
560,ar
560,p
560,l
560,aq
561,f
561,m$0
561,q
561,d$1
561,u$0
561,aj
561,n
561,m$0
561,ac
561,ab
561,ah
563,aj
563,aj
563,q
563,m$0
563,f
563,m$0
563,ap
563,n
563,ab
563,ac
563,ah
565,c
565,y
565,u$0
565,q
565,m$0
565,aj
565,f
565,m$0
565,ab
565,o$0$0
565,d$0
565,ar
565,p
565,l
565,aq
566,a
566,p
566,au
568,c
568,m$0
568,f
568,y
568,o$0$0
568,b$1
568,av$0
568,aj
568,m$0
568,ar
568,p
568,l
568,ab
568,aq
569,m$0
569,j
569,aj
569,al
569,c
569,q
569,d$1
569,q
569,r
569,aj
569,ao
569,m$1
569,i
569,b$0
569,o$0$1
569,aa
569,ab
569,d$0
569,ar
569,p
569,l
569,aq
570,aj
570,al
570,c
570,y
570,z
570,o$0$0
570,m$0
570,d$1
570,r
570,av$0
570,s
570,m$1
570,ab
570,ao
570,ar
570,b$0
570,p
570,l
570,aq
570,i
570,aa
571,aj
571,r
571,j
571,q
571,c
571,q
571,aj
571,al
571,o$0$0
571,m$0
571,r
571,m$1
571,d$0
571,ao
571,ab
571,ar
571,i
571,b$0
571,aa
571,p
571,l
571,aq
572,d$1
572,ap
572,aj
572,m$0
572,al
572,r
572,j
572,ao
572,b$0
572,aj
572,q
572,am
572,i
572,m$1
572,ab
572,aa
573,av$0
573,d$1
573,r
573,at
573,d$1
573,m$0
573,s
573,ao
573,aj
573,am
573,b$0
573,i
573,m$1
573,aa
573,ab
574,m$0
574,aj
574,c
574,q
574,q
574,o$0$0
574,aj
574,f
574,d$0
574,ar
574,p
574,m$0
574,l
574,ab
574,aq
575,s
575,f
575,m$0
575,q
575,c
575,aj
575,o$0$0
575,m$0
575,d$0
575,ab
575,ar
575,p
575,l
575,aq
576,m$0
576,c
576,aj
576,s
576,y
576,f
576,o$0$0
576,m$0
576,av$0
576,ab
576,ar
576,p
576,l
576,aq
577,j
577,y
577,av$0
577,s
577,m$0
577,d$1
577,aj
577,c
577,r
577,o$0$0
577,ao
577,b$0
577,m$1
577,i
577,av$1
577,as
577,ab
577,ar
577,p
577,l
577,aq
578,m$0
578,q
578,c
578,aj
578,av$0
578,d$1
578,z
578,s
578,o$0$0
578,r
578,m$1
578,d$0
578,ao
578,i
578,ab
578,b$0
578,ar
578,as
578,p
578,l
578,aq
579,f
579,aj
579,m$0
579,b$1
579,ap
579,u$0
579,m$0
579,ab
580,a
580,p
580,au
581,b$1
581,f
581,c
581,m$0
581,aj
581,y
581,m$0
581,o$0$0
581,av$0
581,ab
581,ar
581,p
581,l
581,aq
582,m$0
582,u$0
582,aj
582,r
582,d$1
582,av$0
582,n
582,q
582,ac
582,z
582,m$1
582,ah
582,r
582,ab
582,ao
582,b$0
582,i
582,as
584,q
584,aj
584,aj
584,q
584,c
584,f
584,m$0
584,m$0
584,o$0$0
584,d$0
584,ab
584,ar
584,p
584,l
584,aq
585,c
585,aj
585,q
585,f
585,b$1
585,o$0$0
585,m$0
585,d$0
585,ar
585,m$0
585,p
585,ab
585,l
585,aq
587,m$0
587,s
587,d$1
587,f
587,aj
587,m$0
587,n
587,ab
587,ac
587,ah
588,m$0
588,f
588,b$1
588,c
588,q
588,aj
588,o$0$0
588,d$0
588,ar
588,m$0
588,ab
588,p
588,l
588,aq
589,aj
589,m$0
589,d$1
589,av$0
589,n
589,s
589,d$1
589,j
589,ac
589,m$1
589,ah
589,r
589,ab
589,ao
589,i
589,b$0
589,as
590,q
590,d$1
590,al
590,m$0
590,aj
590,ap
590,at
590,r
590,aj
590,am
590,m$1
590,ao
590,ab
590,i
590,b$0
590,aa
591,m$0
591,u$0
591,aj
591,f
591,q
591,d$1
591,n
591,m$0
591,ac
591,ab
591,ah
592,f
592,m$0
592,c
592,b$1
592,aj
592,q
592,m$0
592,o$0$0
592,d$0
592,ab
592,ar
592,p
592,l
592,aq
593,al
593,r
593,m$0
593,ap
593,s
593,x
593,r
593,aj
593,ao
593,m$1
593,am
593,ab
593,ad
593,b$0
593,i
593,as
594,aj
594,f
594,s
594,ap
594,m$0
594,m$0
594,ab
594,am
595,m$0
595,ap
595,b$1
595,av$0
595,n
595,at
595,aj
595,r
595,r
595,ac
595,ao
595,ah
595,i
595,m$1
595,b$0
595,ab
595,as
596,f
596,m$0
596,s
596,y
596,c
596,aj
596,o$0$0
596,d$1
596,m$0
596,ab
597,al
597,d$1
597,q
597,aj
597,aj
597,q
597,c
597,x
597,m$0
597,r
597,ad
597,m$1
597,ab
597,o$0$1
597,ao
597,d$0
597,ar
597,i
597,b$0
597,p
597,l
597,aa
597,aq
598,s
598,o$1
598,au
598,p
599,m$0
599,aj
599,f
599,y
599,b$1
599,c
599,m$0
599,o$0$0
599,ab
599,av$0
600,c
600,q
600,m$0
600,f
600,aj
600,s
600,o$0$0
600,d$0
600,ar
600,m$0
600,ab
600,p
600,l
600,aq
601,y
601,c
601,q
601,o$0$0
601,aj
601,d$1
601,m$0
601,aj
601,f
601,m$0
601,ab
601,ar
601,p
601,l
601,aq
602,b$1
602,av$0
602,aj
602,ap
602,n
602,ac
602,m$0
602,r
602,m$0
602,j
602,r
602,ah
602,ao
602,ab
602,b$0
602,i
602,aa
603,j
603,aj
603,ap
603,s
603,av$0
603,r
603,m$0
603,r
603,m$1
603,ao
603,am
603,ab
603,i
603,b$0
603,as
604,s
604,m$0
604,d$1
604,x
604,av$0
604,q
604,aj
604,c
604,m$0
604,ad
604,ab
604,o$0$1
604,r
604,d$0
604,ar
604,p
604,ao
604,i
604,b$0
604,l
604,aa
604,aq
605,aj
605,m$0
605,s
605,f
605,q
605,m$0
605,c
605,o$0$0
605,ab
605,d$0
605,ar
605,p
605,l
605,aq
606,m$0
606,q
606,b$1
606,aj
606,m$0
606,c
606,f
606,ab
606,o$0$0
606,d$0
606,ar
606,p
606,l
606,aq
607,r
607,aj
607,s
607,al
607,z
607,q
607,c
607,m$0
607,r
607,ao
607,b$0
607,o$0$1
607,m$1
607,i
607,d$0
607,aa
607,ab
607,ar
607,p
607,l
607,aq
608,a
608,p
608,au
609,q
609,c
609,o$1
609,f
609,s
609,d$1
609,aj
609,m$0
609,ar
609,m$0
609,p
609,ab
609,l
609,aq
610,aj
610,s
610,d$1
610,m$0
610,al
610,r
610,d$1
610,d$1
610,ao
610,m$1
610,b$0
610,ab
610,n
610,i
610,aa
610,ac
610,ah
611,aj
611,m$0
611,c
611,aj
611,y
611,o$0$0
611,q
611,f
611,m$0
611,av$0
611,ar
611,ab
611,p
611,l
611,aq
612,ap
612,j
612,aj
612,r
612,av$0
612,am
612,b$1
612,m$0
612,r
614,d$1
614,al
614,y
614,q
614,c
614,m$0
614,aj
614,j
614,r
614,o$0$0
614,aj
614,m$1
614,ab
614,ao
614,av$1
614,i
614,b$0
614,ar
614,as
614,p
614,l
614,aq
615,s
615,o$1
615,au
615,p
616,av$0
616,aj
616,s
616,c
616,m$0
616,r
616,j
616,m$0
616,y
616,r
616,ao
616,ab
616,o$0$1
616,i
616,b$0
616,as
616,d$0
616,ar
616,p
616,l
616,aq
617,r
617,aj
617,q
617,aj
617,j
617,m$0
617,av$0
617,q
617,c
617,m$0
617,r
617,o$0$1
617,ab
617,d$0
617,ar
617,ao
617,p
617,b$0
617,l
617,i
617,aq
617,as
618,al
618,c
618,r
618,r
618,aj
618,y
618,b$1
618,j
618,ao
618,m$0
618,b$0
618,i
618,o$0$1
618,m$1
618,av$1
618,ab
618,as
618,ar
618,p
618,l
618,aq
619,a
619,p
619,au
620,q
620,m$0
620,d$1
620,aj
620,n
620,f
620,ac
620,aj
620,m$0
620,ah
620,ab
622,m$0
622,c
622,f
622,b$1
622,aj
622,q
622,m$0
622,ab
622,o$0$0
622,d$0
622,ar
622,p
622,l
622,aq
623,c
623,av$0
623,m$0
623,y
623,r
623,aj
623,r
623,d$1
623,o$0$0
623,b$1
623,m$1
623,d$0
623,ao
623,i
623,ab
623,b$0
623,as
623,ar
623,p
623,l
623,aq
624,a
624,au
624,p
625,f
625,aj
625,m$0
625,d$1
625,b$1
625,m$0
625,n
625,ab
625,ac
625,ah
626,q
626,c
626,m$0
626,aj
626,y
626,o$0$0
626,u$0
626,av$0
626,f
626,ar
626,p
626,m$0
626,ab
626,l
626,aq
627,aj
627,s
627,y
627,r
627,av$0
627,c
627,m$0
627,z
627,o$0$0
627,m$0
627,r
627,d$0
627,ar
627,ab
627,p
627,ao
627,i
627,b$0
627,l
627,aa
627,aq
628,aj
628,m$0
628,b$1
628,d$1
628,f
628,m$0
628,ab
628,n
628,ac
628,ah
629,aj
629,ap
629,s
629,f
629,m$0
629,m$0
629,u$0
629,ab
631,aj
631,q
631,x
631,c
631,y
631,ad
631,r
631,m$0
631,al
631,aj
631,m$1
631,r
631,o$0$1
631,ab
631,ao
631,b$0
631,d$0
631,i
631,aa
631,ar
631,p
631,l
631,aq
632,s
632,o$1
632,au
632,p
633,j
633,d$1
633,m$0
633,av$0
633,d$1
633,n
633,s
633,aj
633,r
633,ac
633,ah
633,m$1
633,ab
633,ao
633,b$0
633,i
633,aa
635,aj
635,m$0
635,j
635,d$1
635,av$0
635,c
635,r
635,q
635,s
635,o$0$0
635,d$0
635,ar
635,m$1
635,ao
635,i
635,ab
635,b$0
635,p
635,as
635,l
635,aq
637,f
637,y
637,aj
637,b$1
637,m$0
637,c
637,m$0
637,o$0$0
637,ab
637,av$0
637,ar
637,p
637,l
637,aq
638,a
638,p
638,au
639,m$0
639,d$1
639,f
639,s
639,aj
639,m$0
639,n
639,ac
639,ab
639,ah
640,f
640,b$1
640,d$1
640,m$0
640,aj
640,m$0
640,am
640,ab
641,a
641,p
641,au
642,q
642,f
642,q
642,aj
642,aj
642,m$0
642,c
642,o$0$0
642,d$0
642,m$0
642,ar
642,p
642,ab
642,l
642,aq
643,f
643,aj
643,u$0
643,d$1
643,m$0
643,q
643,n
643,m$0
643,ac
643,ab
643,ah
644,ap
644,s
644,d$1
644,aj
644,m$0
644,av$0
644,r
644,z
644,ao
644,n
644,i
644,ac
644,m$1
644,b$0
644,ah
644,ab
644,as
645,m$0
645,c
645,aj
645,aj
645,y
645,f
645,o$0$0
645,q
645,d$0
645,ar
645,m$0
645,p
645,l
645,aq
645,ab
646,s
646,o$1
646,au
646,p
647,a
647,au
647,p
648,m$0
648,aj
648,q
648,f
648,aj
648,c
648,q
648,m$0
648,o$0$0
648,ab
648,d$0
648,ar
648,p
648,l
648,aq
649,f
649,m$0
649,c
649,aj
649,b$1
649,y
649,o$0$0
649,m$0
649,av$0
649,ab
649,ar
649,p
649,l
649,aq
652,u$0
652,f
652,q
652,aj
652,c
652,m$0
652,q
652,o$0$0
652,m$0
652,ab
652,d$0
652,ar
652,p
652,l
652,aq
653,f
653,m$0
653,c
653,aj
653,b$1
653,m$0
653,y
653,ab
653,o$0$0
653,d$0
653,ar
653,p
653,l
653,aq
655,d$1
655,m$0
655,y
655,b$1
655,aj
655,m$0
655,av$0
655,c
655,at
655,ab
655,r
655,ao
655,o$0$1
655,i
655,b$0
655,d$0
655,as
655,ar
655,p
655,l
655,aq
656,j
656,r
656,aj
656,ap
656,al
656,n
656,m$0
656,b$1
656,r
656,ao
656,b$0
656,ac
656,m$1
656,ah
656,i
656,ab
656,aa
660,r
660,s
660,aj
660,av$0
660,m$0
660,q
660,c
660,j
660,r
660,o$0$0
660,m$1
660,d$0
660,ao
660,ar
660,ab
660,i
660,b$0
660,as
660,p
660,l
660,aq
661,s
661,o$1
661,au
661,p
662,a
662,p
662,au
664,aj
664,al
664,u$0
664,d$1
664,r
664,z
664,q
664,d$1
664,m$0
664,ao
664,n
664,i
664,m$1
664,b$0
664,ab
664,aa
664,ac
664,ah
665,d$1
665,m$0
665,y
665,av$0
665,s
665,r
665,aj
665,c
665,r
665,ao
665,o$0$0
665,m$1
665,b$0
665,ab
665,d$0
665,ar
665,i
665,as
665,p
665,l
665,aq
668,d$1
668,f
668,m$0
668,aj
668,s
668,m$0
668,n
668,ab
668,ac
668,ah
669,q
669,aj
669,av$0
669,j
669,s
669,r
669,m$0
669,r
669,m$1
669,c
669,ab
669,o$0$1
669,ao
669,b$0
669,i
669,d$0
669,as
669,ar
669,p
669,l
669,aq
670,aj
670,aj
670,al
670,r
670,ao
670,m$0
670,d$1
670,x
670,ap
670,ad
670,i
670,q
670,u$1
670,m$1
670,b$0
670,ab
670,as
671,s
671,o$1
671,p
671,au
672,m$0
672,ap
672,f
672,q
672,u$0
672,u$0
672,aj
672,m$0
672,ab
674,ap
674,n
674,aj
674,aj
674,m$0
674,f
674,ac
674,q
674,ah
674,m$0
674,ab
675,ap
675,d$1
675,aj
675,q
675,d$1
675,av$0
675,aj
675,m$0
675,n
675,m$1
675,ab
675,r
675,ac
675,ah
675,ao
675,b$0
675,i
675,as
676,f
676,q
676,m$0
676,c
676,aj
676,aj
676,y
676,m$0
676,o$0$0
676,av$0
676,ab
676,ar
676,p
676,l
676,aq
677,m$0
677,aj
677,s
677,ap
677,f
677,u$0
677,m$0
677,ab
678,av$0
678,y
678,r
678,s
678,j
678,c
678,m$0
678,o$0$0
678,aj
678,m$0
678,r
678,ab
678,av$1
678,ao
678,i
678,ar
678,p
678,b$0
678,l
678,as
678,aq
679,aj
679,ap
679,u$0
679,f
679,q
679,m$0
679,u$0
679,m$0
679,ab
680,m$0
680,aj
680,s
680,y
680,f
680,m$0
680,c
680,ab
680,o$0$0
680,d$0
680,ar
680,p
680,l
680,aq
681,a
681,p
681,au
682,s
682,ap
682,m$0
682,av$0
682,d$1
682,u$0
682,aj
682,d$1
682,r
682,ao
682,m$1
682,ab
682,i
682,b$0
682,as
683,s
683,m$0
683,ap
683,f
683,aj
683,n
683,m$0
683,ab
683,ac
683,ah
684,m$0
684,c
684,aj
684,s
684,al
684,m$0
684,q
684,ab
684,at
684,r
684,o$0$1
684,r
684,ao
684,d$0
684,ar
684,i
684,p
684,b$0
684,l
684,aq
684,as
685,d$1
685,aj
685,z
685,d$1
685,n
685,s
685,al
685,r
685,m$0
685,ac
685,ao
685,m$1
685,b$0
685,ah
685,i
685,aa
685,ab
